Unnamed: 0,PaperId,PaperTitle,Year,Date,OnlineDate,JournalId,OriginalVenue,CreatedDate,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation,Rank,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,AuthorCitationCount,CreateDate,W_NL,0.39786845064231174
108,2085927734,the effects of lottery prizes on winners and their neighbors evidence from the dutch postcode lottery,2011,2011-08-01,2018-10-25,23254222,The American Economic Review,2016-06-24,1897407212.0,887064364.0,3.0,Adriaan R. Soetevent,"Univ Amsterdam, University of Amsterdam, Fac Econ & Business",15867.0,adriaan r soetevent,Adriaan R. Soetevent,169381384.0,114.0,77.0,2016-06-24,W_NL,0.6674861110396876
108,2085927734,the effects of lottery prizes on winners and their neighbors evidence from the dutch postcode lottery,2011,2011-08-01,2018-10-25,23254222,The American Economic Review,2016-06-24,1966627759.0,,2.0,Peter Kooreman,Tilburg U,14972.0,peter kooreman,Peter Kooreman,193700539.0,179.0,142.0,2016-06-24,W_NL,0.8012609754815812
108,2085927734,the effects of lottery prizes on winners and their neighbors evidence from the dutch postcode lottery,2011,2011-08-01,2018-10-25,23254222,The American Economic Review,2016-06-24,2023742998.0,1309849503.0,4.0,Arie Kapteyn,[Rand Corporation],13658.0,arie kapteyn,Arie Kapteyn,1174212.0,425.0,301.0,2016-06-24,W_NL,0.7912291719733999
108,2085927734,the effects of lottery prizes on winners and their neighbors evidence from the dutch postcode lottery,2011,2011-08-01,2018-10-25,23254222,The American Economic Review,2016-06-24,2156913141.0,154570441.0,1.0,Peter Kuhn,"Univ Calif Santa Barbara, University of California Santa Barbara, University of California System, Dept Econ",14574.0,peter kuhn,Peter Kuhn,154570441.0,316.0,246.0,2016-06-24,W_NL,0.9209678064198635
109,2145090632,misselling through agents,2009,2009-05-01,2009-01-01,23254222,The American Economic Review,2016-06-24,2122906092.0,111979921.0,2.0,Marco Ottaviani,Northwestern U.;,15164.0,marco ottaviani,Marco Ottaviani,71209653.0,110.0,76.0,2016-06-24,W_NL,0.39655304192847407
109,2145090632,misselling through agents,2009,2009-05-01,2009-01-01,23254222,The American Economic Review,2016-06-24,2621348631.0,,1.0,Roman Inderst,Johann Wolfgang Goethe U Frankfurt,14658.0,roman inderst,Roman Inderst,114090438.0,307.0,208.0,2017-06-09,W_NL,0.833446222279477
110,2159765521,sticky price models and durable goods,2007,2007-05-01,,23254222,The American Economic Review,2016-06-24,1995044269.0,,2.0,Christopher L. House,,16015.0,christopher l house,Christopher L. House,27837315.0,66.0,34.0,2016-06-24,B_NL,0.43363420292854327
110,2159765521,sticky price models and durable goods,2007,2007-05-01,,23254222,The American Economic Review,2016-06-24,2131186940.0,,3.0,Miles S. Kimball,,13879.0,miles s kimball,Miles S. Kimball,188538660.0,155.0,83.0,2016-06-24,W_NL,0.6768022367094577
110,2159765521,sticky price models and durable goods,2007,2007-05-01,,23254222,The American Economic Review,2016-06-24,2304560001.0,1321305853.0,1.0,Robert B. Barsky,National Bureau of Economic Research,13771.0,robert barsky,Robert Barsky,1321305853.0,85.0,46.0,2016-06-24,W_NL,0.9423752404135629
111,2780637809,incentives and the supply of effective charter schools,2019,2019-07-01,,23254222,The American Economic Review,2018-01-05,2739323525.0,5388228.0,1.0,John D. Singleton,U. of Rochester.,17345.0,john d singleton,John D. Singleton,5388228.0,42.0,28.0,2017-07-31,B_NL,0.48785272488699144
112,3023168641,unique equilibrium in a model of self fulfilling currency attacks,1998,1998-01-01,,23254222,The American Economic Review,2020-05-13,2148034816.0,,1.0,Stephen Morris,,13757.0,stephen morris,Stephen Morris,63966007.0,339.0,203.0,2016-06-24,W_NL,0.48949506109752294
112,3023168641,unique equilibrium in a model of self fulfilling currency attacks,1998,1998-01-01,,23254222,The American Economic Review,2020-05-13,2316824307.0,,2.0,Hyun Song Shin,,13262.0,hyun song shin,Hyun Song Shin,52989892.0,421.0,269.0,2016-06-24,A,0.9728928871979045
113,3125030408,are cyclical fluctuations in productivity due more to supply shocks or demand shocks,1987,1987-01-01,,23254222,The American Economic Review,2021-02-01,2568678536.0,,1.0,Matthew D. Shapiro,,13425.0,matthew d shapiro,Matthew D. Shapiro,27837315.0,233.0,123.0,2017-01-13,W_NL,0.8856637403440105
114,2171625639,employment and retirement following a late career job loss,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,1970261467.0,32971472.0,2.0,Ann Huff Stevens,Yale U.;,14848.0,ann huff stevens,Ann Huff Stevens,84218800.0,97.0,55.0,2016-06-24,W_NL,0.589228307576212
114,2171625639,employment and retirement following a late career job loss,1999,1999-05-01,,23254222,The American Economic Review,2016-06-24,2568451631.0,102322142.0,1.0,Sewin Chan,(Rutgers U),15639.0,sewin chan,Sewin Chan,57206974.0,61.0,40.0,2017-01-13,A,0.9487309796718796
115,2158043445,reset price inflation and the impact of monetary policy shocks,2009,2009-03-12,2009-03-01,23254222,The American Economic Review,2016-06-24,2018360965.0,97018004.0,2.0,Peter J. Klenow,"Stanford, U",13555.0,peter j klenow,Peter J. Klenow,97018004.0,139.0,73.0,2016-06-24,W_NL,0.8997070989960965
115,2158043445,reset price inflation and the impact of monetary policy shocks,2009,2009-03-12,2009-03-01,23254222,The American Economic Review,2016-06-24,2081889270.0,5388228.0,1.0,Mark Bils,U Rochester,14150.0,mark bils,Mark Bils,5388228.0,96.0,56.0,2016-06-24,W_NL,0.90142383818336
115,2158043445,reset price inflation and the impact of monetary policy shocks,2009,2009-03-12,2009-03-01,23254222,The American Economic Review,2016-06-24,2108092349.0,1317239608.0,3.0,Benjamin A. Malin, Federal Reserve Board,16569.0,benjamin malin,Benjamin Malin,1341575764.0,47.0,32.0,2016-06-24,W_NL,0.5258313390349546
116,3125245636,firm dynamics job turnover and wage distributions in an open economy,2016,2016-02-29,2010-09-01,23254222,The American Economic Review,2021-02-01,288691441.0,,3.0,James Tybout,PA State U,13789.0,james tybout,James Tybout,130769515.0,105.0,80.0,2016-06-24,W_NL,0.8490302033855683
116,3125245636,firm dynamics job turnover and wage distributions in an open economy,2016,2016-02-29,2010-09-01,23254222,The American Economic Review,2021-02-01,360963618.0,180242103.0,1.0,A. Kerem Coşar,Stockholm School of Economics,17074.0,a kerem cosar,A. Kerem Coşar,51556381.0,37.0,16.0,2016-06-24,W_NL,0.6482167336755952
116,3125245636,firm dynamics job turnover and wage distributions in an open economy,2016,2016-02-29,2010-09-01,23254222,The American Economic Review,2021-02-01,2661469110.0,42134832.0,2.0,Nezih Guner,Autonomous U Barcelona and Barcelona GSE,15007.0,nezih guner,Nezih Guner,30588936.0,154.0,83.0,2017-06-30,W_NL,0.9057910989921307
117,3126131548,not only what but also when a theory of dynamic voluntary disclosure,2014,2014-08-01,,23254222,The American Economic Review,2021-02-01,637557383.0,97018004.0,3.0,Andrzej Skrzypacz,"Stanford, U",15647.0,andrzej skrzypacz,Andrzej Skrzypacz,97018004.0,129.0,87.0,2016-06-24,W_NL,0.9496321196606903
117,3126131548,not only what but also when a theory of dynamic voluntary disclosure,2014,2014-08-01,,23254222,The American Economic Review,2021-02-01,2034032703.0,39555362.0,2.0,Ilan Kremer,Hebrew U Jerusalem and U Warwick,15648.0,ilan kremer,Ilan Kremer,39555362.0,66.0,39.0,2016-06-24,W_NL,0.9421736009028218
117,3126131548,not only what but also when a theory of dynamic voluntary disclosure,2014,2014-08-01,,23254222,The American Economic Review,2021-02-01,2084362582.0,57206974.0,1.0,Ilan Guttman, NYU,16985.0,ilan guttman,Ilan Guttman,57206974.0,35.0,20.0,2016-06-24,W_NL,0.9214312505987948
118,3197903674,implementation by vote buying mechanisms,2021,2021-09-01,,23254222,The American Economic Review,2021-09-13,17819733.0,,2.0,Dimitrios Xefteris,U of Cyprus,16210.0,dimitrios xefteris,Dimitrios Xefteris,34771391.0,128.0,86.0,2016-06-24,W_NL,0.941995875916991
118,3197903674,implementation by vote buying mechanisms,2021,2021-09-01,,23254222,The American Economic Review,2021-09-13,2325619342.0,87216513.0,1.0,Jon X. Eguia,Michigan State U.,16900.0,jon x eguia,Jon X. Eguia,87216513.0,61.0,44.0,2016-06-24,HL,0.9340239813027446
119,1537985801,teaching statistical methods to undergraduate economics students,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,2167149078.0,,1.0,William E. Becker,,14373.0,william e becker,William E. Becker,592451.0,185.0,164.0,2016-06-24,W_NL,0.8797056258415138
120,1526406439,the rybczynski stolper samuelson and factor price equalization theorems under price uncertainty,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,2645488796.0,,1.0,Wolfgang Mayer,,16486.0,wolfgang mayer,Wolfgang Mayer,,4.0,4.0,2017-06-30,W_NL,0.7834840858557416
121,1528466565,some observations on the learning of economics,1975,1975-01-01,,23254222,The American Economic Review,2016-06-24,2154904910.0,,1.0,Kenneth E Boulding,,13521.0,kenneth e boulding,Kenneth E. Boulding,188538660.0,284.0,276.0,2016-06-24,B_NL,0.7143653534991119
122,201057113,variables affecting success in economic education preliminary findings from a new data base,1988,1988-01-01,,23254222,The American Economic Review,2016-06-24,108714748.0,,1.0,William J Baumol,,12121.0,william j baumol,William J. Baumol,57206974.0,609.0,555.0,2016-06-24,W_NL,0.7437410088588037
122,201057113,variables affecting success in economic education preliminary findings from a new data base,1988,1988-01-01,,23254222,The American Economic Review,2016-06-24,2697477475.0,,2.0,Robert J Highsmith,,18830.0,robert j highsmith,Robert J. Highsmith,,2.0,2.0,2017-06-30,B_NL,0.4600419964870136
123,1589092122,round table on exchange rate policy,1969,1969-01-01,,23254222,The American Economic Review,2016-06-24,2328689955.0,,1.0,Milton Friedman,,11742.0,milton friedman,Milton Friedman,165690674.0,494.0,394.0,2016-06-24,W_NL,0.7230508799616372
124,1556273700,discrimination against women occupational segregation and the relative wage,1972,1972-01-01,,23254222,The American Economic Review,2016-06-24,2070160098.0,,1.0,Harriet Zellner,,17367.0,harriet zellner,Harriet Zellner,,1.0,1.0,2016-06-24,W_NL,0.7061527005695526
125,1490344242,is inequality harmful for growth comment,1997,1997-01-01,,23254222,The American Economic Review,2016-06-24,2005715177.0,,1.0,Mark D. Partridge,,14550.0,mark d partridge,Mark D. Partridge,52357470.0,290.0,239.0,2016-06-24,W_NL,0.8023658394463555
126,2771358698,modelacao integrada 1d 2d e avaliacao de desempenho para apoio a gestao de inundacoes,2017,2017-12-01,2017-12-01,23254222,The American Economic Review,2017-12-22,2164238281.0,,3.0,Filipa Ferreira,,17354.0,filipa ferreira,Filipa Ferreira,118892805.0,43.0,43.0,2016-06-24,HL,0.8700322662977656
126,2771358698,modelacao integrada 1d 2d e avaliacao de desempenho para apoio a gestao de inundacoes,2017,2017-12-01,2017-12-01,23254222,The American Economic Review,2017-12-22,3176112615.0,,1.0,Paula Beceiro,,21226.0,paula beceiro,Paula Beceiro,,1.0,1.0,2021-07-05,HL,0.8679943957652477
126,2771358698,modelacao integrada 1d 2d e avaliacao de desempenho para apoio a gestao de inundacoes,2017,2017-12-01,2017-12-01,23254222,The American Economic Review,2017-12-22,3176494680.0,,2.0,Maria Adriana Cardoso,,21226.0,maria adriana cardoso,Maria Adriana Cardoso,,1.0,1.0,2021-07-05,HL,0.949514698389421
127,1524142433,diamonds are a government s best friend burden free taxes on goods valued for their values reply,1987,1987-01-01,,23254222,The American Economic Review,2016-06-24,2127763315.0,,1.0,Yew-Kwang Ng,,14579.0,yewkwang ng,Yew-Kwang Ng,172675005.0,323.0,290.0,2016-06-24,A,0.9728928871979045
128,2127748667,tracing the economic impact of cumulative discrimination,2005,2005-04-01,,23254222,The American Economic Review,2016-06-24,2016401394.0,,1.0,Rebecca M. Blank,,14107.0,rebecca m blank,Rebecca M. Blank,135310074.0,142.0,106.0,2016-06-24,W_NL,0.8993963158697978
129,1509711840,new ideas in pure theory discussion,1970,1970-01-01,,23254222,The American Economic Review,2016-06-24,290705619.0,,1.0,Kenneth J Arrow,,11162.0,kenneth j arrow,Kenneth J. Arrow,97018004.0,509.0,464.0,2016-06-24,B_NL,0.4150342274610176
130,2994593823,will productivity growth recover has it done so already,1984,1984-05-01,,23254222,The American Economic Review,2019-12-13,3124802995.0,,1.0,M.N. Baily,,20444.0,m n baily,M.N. Baily,,1.0,1.0,2021-02-01,W_NL,0.476616234190598
131,1572236773,arming as a strategic investment in a cooperative equilibrium,1990,1990-01-01,,23254222,The American Economic Review,2016-06-24,1677573946.0,,1.0,Michelle R Garfinkel,,15740.0,michelle r garfinkel,Michelle R. Garfinkel,204250578.0,75.0,55.0,2016-06-24,W_NL,0.806901210560823
132,2994591836,on the speed of convergence in endogenous growth models,1997,1997-06-01,,23254222,The American Economic Review,2019-12-13,2139244961.0,187481652.0,2.0,Manuel S. Santos,Mexico Autonomous Institute of Technology,14476.0,manuel a s santos,Manuel A. S. Santos,60858718.0,294.0,270.0,2016-06-24,HL,0.949454622390167
132,2994591836,on the speed of convergence in endogenous growth models,1997,1997-06-01,,23254222,The American Economic Review,2019-12-13,2207241428.0,187481652.0,1.0,Salvador Ortigueira,Mexico Autonomous Institute of Technology,16450.0,salvador ortigueira,Salvador Ortigueira,72951846.0,51.0,36.0,2016-06-24,HL,0.9487227874901631
133,1538099792,the uncertain unit root in real gnp comment,1996,1996-01-01,,23254222,The American Economic Review,2016-06-24,229073825.0,,1.0,Francis X Diebold,,12475.0,francis x diebold,Francis X. Diebold,79576946.0,434.0,247.0,2016-06-24,W_NL,0.7200900958296657
133,1538099792,the uncertain unit root in real gnp comment,1996,1996-01-01,,23254222,The American Economic Review,2016-06-24,2223352058.0,,2.0,Abdelhak S Senhadji,,15421.0,abdelhak s senhadji,Abdelhak S Senhadji,1310145890.0,60.0,33.0,2016-06-24,W_NL,0.8433262641946025
134,2225159944,risk preferences are not time preferences on the elicitation of time preference under conditions of risk comment,2015,2015-06-30,,23254222,The American Economic Review,2016-06-24,2496867087.0,,1.0,Stephen L. Cheung,"U Sydney and IZA, Bonn",20271.0,stephen l cheung,Stephen L. Cheung,,1.0,1.0,2016-08-23,A,0.9496211967517351
135,1485240513,a system of information centers for research and decision making,1970,1970-01-01,,23254222,The American Economic Review,2016-06-24,2109761093.0,,1.0,Charles C Holt,,18975.0,charles c holt,Charles C Holt,,6.0,6.0,2016-06-24,W_NL,0.48755026412383506
136,1988127511,annual income and identity formation among persons of mexican descent,2001,2001-05-01,,23254222,The American Economic Review,2016-06-24,2014447205.0,,1.0,Patrick L. Mason,FL State U,16045.0,patrick l mason,Patrick L. Mason,103163165.0,73.0,54.0,2016-06-24,B_NL,0.6648857665088135
137,1595947502,reciprocal externalities and optimal input and output levels,1969,1969-01-01,,23254222,The American Economic Review,2016-06-24,2700496021.0,,1.0,Phillip E Vincent,,20716.0,phillip e vincent,Phillip E Vincent,,1.0,1.0,2017-06-30,W_NL,0.5087541085357243
138,1550275339,a new view of property tax incidence,1974,1974-01-01,,23254222,The American Economic Review,2016-06-24,1911593362.0,,1.0,Henry Aaron,,13961.0,henry j aaron,Henry J. Aaron,115283149.0,212.0,205.0,2016-06-24,B_NL,0.46711093059195996
139,1587842328,is the stabilization of the postwar economy a figment of the data,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,740423593.0,,1.0,Christina D. Romer,,13714.0,christina d romer,Christina D. Romer,95457486.0,151.0,84.0,2016-06-24,W_NL,0.690384658575093
140,1497797430,on strategic commitment contracting versus investment,1995,1995-01-01,,23254222,The American Economic Review,2016-06-24,2132061226.0,,1.0,Tai-Yeong Chung,,16610.0,taiyeong chung,Tai-Yeong Chung,125749732.0,19.0,14.0,2016-06-24,A,0.9728928871979045
141,1518116575,korekiyo takahashi and japan s recovery from the great depression,1985,1985-01-01,,23254222,The American Economic Review,2016-06-24,2643826562.0,,2.0,Shinji Takagi,,20015.0,shinji takagi,Shinji Takagi,,1.0,1.0,2017-06-30,A,0.969020188699227
141,1518116575,korekiyo takahashi and japan s recovery from the great depression,1985,1985-01-01,,23254222,The American Economic Review,2016-06-24,2698783121.0,,1.0,Dick K Nanto,,20015.0,dick k nanto,Dick K Nanto,,1.0,1.0,2017-06-30,A,0.5569142576662083
142,1572149612,the hereditary and relativistic formulation of the demand for money circular reasoning or a real structural relation,1975,1975-01-01,,23254222,The American Economic Review,2016-06-24,1821533975.0,,1.0,Maurice Allais,,13975.0,maurice allais,Maurice Allais,1294671590.0,102.0,100.0,2016-06-24,B_NL,0.6249051356918032
143,2020570360,gender differences in wealth at retirement,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2020426715.0,,1.0,Urvi Neelakantan,U IL,17115.0,urvi neelakantan,Urvi Neelakantan,1317239608.0,43.0,32.0,2016-06-24,A,0.9431485519471055
143,2020570360,gender differences in wealth at retirement,2010,2010-05-01,,23254222,The American Economic Review,2016-06-24,2803108633.0,,2.0,Yunhee Chang,U MS,17020.0,yunhee chang,Yunhee Chang,368840534.0,46.0,43.0,2018-06-01,A,0.9728928871979045
144,1518754548,international trade factor market distortions and the optimal dynamic subsidy comment,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,2463894812.0,,2.0,Jack Ochs,,16315.0,jack ochs,Jack Ochs,170201317.0,28.0,24.0,2016-07-22,W_NL,0.8715641169315625
144,1518754548,international trade factor market distortions and the optimal dynamic subsidy comment,1978,1978-01-01,,23254222,The American Economic Review,2016-06-24,2571208618.0,,1.0,James H Cassing,,16426.0,james h cassing,James H. Cassing,170201317.0,57.0,48.0,2017-01-13,W_NL,0.6207534507518572
145,1590339613,historical perspetives on the american economy explaining the relative efficiency of slave agriculture in the antebellum south,1995,1995-01-01,,23254222,The American Economic Review,2016-06-24,1103967443.0,,2.0,Stanley L. Engerman,,13931.0,stanley l engerman,Stanley L. Engerman,5388228.0,350.0,315.0,2016-06-24,W_NL,0.6662326155707038
145,1590339613,historical perspetives on the american economy explaining the relative efficiency of slave agriculture in the antebellum south,1995,1995-01-01,,23254222,The American Economic Review,2016-06-24,2046437552.0,,1.0,Robert W. Fogel,,13762.0,robert w fogel,Robert W. Fogel,40347166.0,232.0,171.0,2016-06-24,W_NL,0.9333166201800154
146,2993618194,what economic equality for women requires discussion,1972,1972-01-01,,23254222,The American Economic Review,2019-12-13,2992764368.0,,1.0,Steven H Sandell,,20909.0,steven h sandell,Steven H Sandell,,1.0,1.0,2019-12-13,W_NL,0.8681021501910112
147,1531155807,large industrial corporations and asset shares reply,2016,2016-01-01,,23254222,The American Economic Review,2016-06-24,549941705.0,,1.0,David Mermelstein,,19273.0,david mermelstein,David Mermelstein,,2.0,2.0,2016-06-24,W_NL,0.9216666523245434
148,1534210623,adaptive responses to chemical labeling are workers bayesian decision makers,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,1079344721.0,,1.0,W. Kip Viscusi,,13105.0,w kip viscusi,W. Kip Viscusi,200719446.0,611.0,484.0,2016-06-24,W_NL,0.6630991541870566
148,1534210623,adaptive responses to chemical labeling are workers bayesian decision makers,1984,1984-01-01,,23254222,The American Economic Review,2016-06-24,2794522674.0,,2.0,Charles J. O'Connor,,17298.0,charles oconnor,Charles J. O'Connor,,2.0,2.0,2018-04-06,W_NL,0.6413767765533667
149,2108593942,rethinking global environmental governance to deal with climate change the multiple logics of global collective action,2008,2008-04-01,2010-10-27,23254222,The American Economic Review,2016-06-24,158595628.0,32971472.0,1.0,Daniel C. Esty,Yale U.;,14916.0,daniel c esty,Daniel C. Esty,32971472.0,102.0,92.0,2016-06-24,W_NL,0.47546032738219896
150,1560946933,on the performing arts the anatomy of their economic problems,1965,1965-01-01,,23254222,The American Economic Review,2016-06-24,2641455877.0,,1.0,William Baumol and William G. Bowen,,17638.0,william g bowen,William G. Bowen,,3.0,3.0,2017-06-30,W_NL,0.6525583089427217
151,2006170756,why do payment card networks charge proportional fees,2011,2011-06-01,,23254222,The American Economic Review,2016-06-24,2250187071.0,46510805.0,1.0,Oz Shy,Federal Reserve Bank of Boston ,14558.0,oz shy,Oz Shy,119878761.0,227.0,159.0,2016-06-24,A,0.5544695501383397
151,2006170756,why do payment card networks charge proportional fees,2011,2011-06-01,,23254222,The American Economic Review,2016-06-24,2487331456.0,84318336.0,2.0,Zhu Wang,Federal Reserve Bank of Kansas City#TAB#,16479.0,zhu wang,Zhu Wang,1317239608.0,81.0,59.0,2016-08-23,A,0.9728928871979045
152,1506394971,the market for lemons reconsidered a model of the used car market with asymmetric information,1985,1985-01-01,,23254222,The American Economic Review,2016-06-24,2712498179.0,,1.0,Jae-Cheol Kim,,18861.0,jaecheol kim,Jae-Cheol Kim,,1.0,1.0,2017-06-30,A,0.9728928871979045
153,2053438416,making sense of nonbinding retail price recommendations,2013,2013-01-28,,23254222,The American Economic Review,2016-06-24,2023589247.0,,2.0,Dennis L Gärtner,U Bonn,17578.0,dennis l gartner,Dennis L. Gärtner,202963720.0,23.0,15.0,2016-06-24,W_NL,0.8060450990624983
153,2053438416,making sense of nonbinding retail price recommendations,2013,2013-01-28,,23254222,The American Economic Review,2016-06-24,2303751003.0,202963720.0,1.0,Stefan Buehler,"Institute of Economics, U St Gallen",15988.0,stefan buehler,Stefan Buehler,202963720.0,83.0,54.0,2016-06-24,W_NL,0.9445058930344691
154,1549059388,will affirmative action policies eliminate negative stereotypes,1993,1993-01-01,,23254222,The American Economic Review,2016-06-24,650455521.0,,1.0,Stephen Coate,,13799.0,stephen coate,Stephen Coate,205783295.0,151.0,90.0,2016-06-24,W_NL,0.654459774319384
154,1549059388,will affirmative action policies eliminate negative stereotypes,1993,1993-01-01,,23254222,The American Economic Review,2016-06-24,672918081.0,,2.0,Glenn C. Loury,,14100.0,glenn c loury,Glenn C. Loury,27804330.0,117.0,96.0,2016-06-24,W_NL,0.5232128556412128
155,3122432566,extended sympathy and the possibility of social choice,1977,1977-01-01,,23254222,The American Economic Review,2021-02-01,290705619.0,136199984.0,1.0,Kenneth J Arrow,"Harvard University, Cambridge (USA)",11162.0,kenneth j arrow,Kenneth J. Arrow,97018004.0,509.0,464.0,2016-06-24,B_NL,0.4150342274610176
156,3122353886,technological progress mobility and economic growth,1996,1996-01-01,,23254222,The American Economic Review,2021-02-01,312809353.0,,1.0,Oded Galor,,13484.0,oded galor,Oded Galor,27804330.0,267.0,146.0,2016-06-24,W_NL,0.9152785487827045
156,3122353886,technological progress mobility and economic growth,1996,1996-01-01,,23254222,The American Economic Review,2021-02-01,3023176551.0,,2.0,Daniel Tsiddon,,15239.0,daniel tsiddon,Daniel Tsiddon,16391192.0,30.0,16.0,2020-05-13,W_NL,0.4776279204606076
157,1912888988,e lections voting behavior and the internet,2014,2014-07-01,2015-10-01,23254222,The American Economic Review,2016-06-24,80213673.0,,3.0,Stephan Heblich,"U Bristol and CESifo, Munich",15390.0,stephan heblich,Stephan Heblich,185261750.0,170.0,93.0,2016-06-24,W_NL,0.7879662790800485
157,1912888988,e lections voting behavior and the internet,2014,2014-07-01,2015-10-01,23254222,The American Economic Review,2016-06-24,1967928917.0,1340728805.0,1.0,Oliver Falck,"Ifo Institute, Ludwig Maximilian U Munich and CESifo, Munich",14914.0,oliver falck,Oliver Falck,8204097.0,273.0,165.0,2016-06-24,W_NL,0.9186165104280505
157,1912888988,e lections voting behavior and the internet,2014,2014-07-01,2015-10-01,23254222,The American Economic Review,2016-06-24,2278732108.0,,2.0,Robert Gold,"IfW, Kiel",17133.0,robert gold,Robert Gold,1308524038.0,40.0,27.0,2016-06-24,W_NL,0.823401230865962
158,1979047878,an empirical analysis of the risk properties of human capital returns,2003,2003-05-01,,23254222,The American Economic Review,2016-06-24,129425243.0,27804330.0,1.0,Ignacio Palacios-Huerta,Brown University,15502.0,ignacio palacioshuerta,Ignacio Palacios-Huerta,909854389.0,84.0,66.0,2016-06-24,HL,0.9471990416909013
159,3121972524,globalization outsourcing and wage inequality,1996,1996-01-01,1996-01-01,23254222,The American Economic Review,2021-02-01,1508039708.0,,1.0,Robert C Feenstra,,12918.0,robert c feenstra,Robert C. Feenstra,84218800.0,359.0,229.0,2016-06-24,W_NL,0.9143588081589351
159,3121972524,globalization outsourcing and wage inequality,1996,1996-01-01,1996-01-01,23254222,The American Economic Review,2021-02-01,2136751735.0,,2.0,Gordon H Hanson,,12075.0,g hanson,Gordon H. Hanson,103635307.0,1542.0,1385.0,2016-06-24,W_NL,0.6487839891609508
160,3122260906,do investors trade too much,1999,1999-12-01,,23254222,The American Economic Review,2021-02-01,1984363219.0,,1.0,Terrance Odean,"U CA, Davis",13608.0,terrance odean,Terrance Odean,95457486.0,74.0,55.0,2016-06-24,B_NL,0.5878867498605392
161,3122682956,a model of housing in the presence of adjustment costs a structural interpretation of habit persistence,2008,2008-02-01,2004-05-01,23254222,The American Economic Review,2021-02-01,2156940586.0,,1.0,Marjorie Flavin,"U CA, San Diego",14500.0,marjorie flavin,Marjorie Flavin,36258959.0,36.0,22.0,2016-06-24,W_NL,0.7890872618430401
161,3122682956,a model of housing in the presence of adjustment costs a structural interpretation of habit persistence,2008,2008-02-01,2004-05-01,23254222,The American Economic Review,2021-02-01,2685150528.0,47232531.0,2.0,Shinobu Nakagawa,[Bank of Japan],18138.0,shinobu nakagawa,Shinobu Nakagawa,47232531.0,3.0,1.0,2017-06-30,A,0.9728928871979045
162,3123617330,on the welfare cost of inflation and the recent behavior of money demand,2009,2009-05-01,2008-06-01,23254222,The American Economic Review,2021-02-01,2147920050.0,103531236.0,1.0,Peter N. Ireland,BOSTON COLL.,14409.0,peter n ireland,Peter N. Ireland,103531236.0,162.0,88.0,2016-06-24,W_NL,0.8084217509823194
163,3125888116,were there regime switches in u s monetary policy,2006,2006-03-01,,23254222,The American Economic Review,2021-02-01,2111466348.0,,1.0,Christopher A. Sims,Economics,12535.0,christopher a sims,Christopher A. Sims,20089843.0,199.0,145.0,2016-06-24,B_NL,0.6717974946762446
163,3125888116,were there regime switches in u s monetary policy,2006,2006-03-01,,23254222,The American Economic Review,2021-02-01,2514539725.0,1317239608.0,2.0,Tao Zha,FEDERAL RESERVE BANK,13973.0,tao zha,Tao Zha,119878761.0,204.0,105.0,2016-09-16,A,0.9728928871979045
164,3125935272,the international transmission of financial shocks the case of japan,1996,1996-01-01,,23254222,The American Economic Review,2021-02-01,160163890.0,,2.0,Eric S. Rosengren,,13986.0,eric s rosengren,Eric S. Rosengren,46510805.0,396.0,239.0,2016-06-24,W_NL,0.8814296634367813
164,3125935272,the international transmission of financial shocks the case of japan,1996,1996-01-01,,23254222,The American Economic Review,2021-02-01,2020473142.0,,1.0,Joe Peek,,14211.0,joe peek,Joe Peek,46510805.0,157.0,107.0,2016-06-24,W_NL,0.7633567450059555
165,1554584667,investment and growth in an econometric model of the united states,1980,1980-01-01,,23254222,The American Economic Review,2016-06-24,2155575567.0,,1.0,Robert M Coen,,16248.0,robert m coen,Robert M. Coen,111979921.0,26.0,25.0,2016-06-24,W_NL,0.9261765587878882
165,1554584667,investment and growth in an econometric model of the united states,1980,1980-01-01,,23254222,The American Economic Review,2016-06-24,2548348208.0,,2.0,Bert G Hickman,,15305.0,bert g hickman,Bert G. Hickman,97018004.0,61.0,41.0,2016-11-11,W_NL,0.4920463943393698
166,1589042982,is increased price flexibility stabilizing comment,1988,1988-01-01,,23254222,The American Economic Review,2016-06-24,2705050841.0,,1.0,Stephen R King,,19793.0,stephen r king,Stephen R King,,1.0,1.0,2017-06-30,W_NL,0.4811425305609999
167,1978815854,money does matter evidence from increasing real income and life satisfaction in east germany following reunification,2004,2004-06-01,,23254222,The American Economic Review,2016-06-24,142666021.0,315704651.0,2.0,John P Haisken-DeNew,Rheinisch-Westfalisches Institut fur Wirtschaftsforschung (RWI – Leibniz Institute for Economic Research),15166.0,john p haiskendenew,John P. Haisken-DeNew,178005161.0,127.0,83.0,2016-06-24,W_NL,0.534363688764453
