Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
10,Rudiger Dornbusch,3123415920.0,16641.0,rudiger dornbusch,1310145890.0,55.0,55.0,217.0,2021-02-01
12,Tomasz Strzalecki,64256269.0,16453.0,tomasz strzalecki,136199984.0,53.0,26.0,794.0,2016-06-24
15,Robert Jensen,2734556081.0,16462.0,robert jensen,181233156.0,2.0,2.0,468.0,2017-07-21
16,Andrew Atkeson,2075870546.0,14134.0,andrew atkeson,161318765.0,177.0,85.0,5468.0,2016-06-24
17,Jeremy C. Stein,2096392297.0,12292.0,jeremy c stein,136199984.0,265.0,153.0,47662.0,2016-06-24
18,Lawrence F. Katz,2115544438.0,12287.0,lawrence f katz,136199984.0,390.0,225.0,36215.0,2016-06-24
20,Seema Jayachandran,2041362166.0,15447.0,seema jayachandran,111979921.0,109.0,65.0,2650.0,2016-06-24
22,Trevon Logan,2188138613.0,20462.0,trevon logan,,2.0,2.0,3.0,2016-06-24
23,Edward Miguel,2144611101.0,13438.0,edward miguel,95457486.0,361.0,252.0,17498.0,2016-06-24
24,Alp Simsek,2100183006.0,15531.0,alp simsek,63966007.0,78.0,40.0,1212.0,2016-06-24
25,Francesco Caselli,2227894521.0,18759.0,francesco caselli,,8.0,6.0,24.0,2016-06-24
26,Dave Donaldson,2162818368.0,15682.0,dave donaldson,63966007.0,64.0,34.0,2115.0,2016-06-24
27,Pascaline Dupas,2011705805.0,14886.0,pascaline dupas,97018004.0,136.0,78.0,4776.0,2016-06-24
28,Robert Gibbons,2712626657.0,20488.0,robert gibbons,,2.0,2.0,1.0,2017-06-30
30,Jaume Ventura,2170717795.0,14618.0,jaume ventura,170486558.0,124.0,59.0,3840.0,2016-06-24
32,Armin Falk,2093276620.0,13585.0,armin falk,135140700.0,313.0,198.0,20234.0,2016-06-24
34,Jeremy Stein,2954630434.0,19848.0,jeremy stein,1290463931.0,2.0,2.0,43.0,2019-07-12
36,Sule Alan,2227649049.0,16109.0,sule alan,874792244.0,82.0,55.0,813.0,2016-06-24
38,Alan B. Krueger,1880039828.0,11973.0,alan b krueger,20089843.0,497.0,308.0,50195.0,2016-06-24
40,Robert Margo,2728554681.0,20128.0,robert margo,,3.0,3.0,0.0,2017-07-14
41,George Akerlof,3116826443.0,20521.0,george akerlof,,2.0,2.0,1.0,2021-01-05
43,Jesse M. Shapiro,2126628856.0,14192.0,jesse m shapiro,1321305853.0,151.0,75.0,8144.0,2016-06-24
45,Charles Jones,2316790323.0,20533.0,charles jones,,2.0,2.0,0.0,2016-06-24
46,Marianne Bertrand,2129876404.0,13092.0,marianne bertrand,40347166.0,195.0,108.0,26068.0,2016-06-24
47,Emily Oster,2084192368.0,15108.0,emily oster,27804330.0,113.0,70.0,3700.0,2016-06-24
48,Matthew Gentzkow,803871336.0,14262.0,matthew gentzkow,97018004.0,139.0,78.0,8307.0,2016-06-24
49,Pol Antras,81932200.0,14445.0,pol antras,136199984.0,131.0,69.0,5116.0,2016-06-24
51,George J. Borjas,217345985.0,12617.0,george j borjas,136199984.0,391.0,222.0,28048.0,2016-06-24
52,Edward L. Glaeser,622018538.0,12068.0,edward l glaeser,136199984.0,655.0,355.0,53166.0,2016-06-24
53,Dennis Epple,2075024142.0,13708.0,dennis epple,74973139.0,179.0,123.0,10590.0,2016-06-24
54,Silvana Tenreyro,143162272.0,14533.0,silvana tenreyro,909854389.0,117.0,69.0,6926.0,2016-06-24
55,John Van Reenen,2118787236.0,13109.0,john van reenen,63966007.0,629.0,407.0,26141.0,2016-06-24
58,Amir Sufi,1934535612.0,13977.0,amir sufi,40347166.0,144.0,77.0,10265.0,2016-06-24
60,James Hines,2103629164.0,17771.0,james hines,,3.0,3.0,70.0,2016-06-24
61,Michael Waldman,2700684392.0,18868.0,michael waldman,,2.0,2.0,10.0,2017-06-30
62,David Atkin,2032812465.0,15274.0,david atkin,140172145.0,148.0,148.0,2692.0,2016-06-24
63,Amanda Pallais,2063352339.0,16490.0,amanda pallais,136199984.0,47.0,27.0,738.0,2016-06-24
64,Daron Acemoglu,1970476475.0,11852.0,daron acemoglu,63966007.0,925.0,514.0,74686.0,2016-06-24
66,William Easterly,3181366786.0,20469.0,william easterly,,2.0,2.0,1.0,2021-07-19
67,Richard Thaler,2895015016.0,18618.0,thaler richard,,2.0,1.0,10.0,2018-10-12
71,David Baron,2186478840.0,20533.0,david baron,121980950.0,2.0,2.0,0.0,2016-06-24
72,Xavier Gabaix,2908203083.0,18781.0,xavier gabaix,,2.0,2.0,46.0,2019-01-11
73,Janet Currie,2153904071.0,13185.0,janet currie,20089843.0,536.0,321.0,22645.0,2016-06-24
74,Robert J. Barro,548446481.0,11449.0,robert j barro,136199984.0,712.0,513.0,80680.0,2016-06-24
75,Stephen Coate,650455521.0,13799.0,stephen coate,205783295.0,151.0,90.0,10393.0,2016-06-24
77,Natalie Bau,2127184071.0,17605.0,natalie bau,161318765.0,32.0,18.0,97.0,2016-06-24
79,Hans-Joachim Voth,1989688180.0,14784.0,hansjoachim voth,202697423.0,254.0,177.0,3477.0,2016-06-24
80,Erik Hurst,2140733516.0,20302.0,erik hurst,25041050.0,2.0,2.0,4.0,2016-06-24
83,Emi Nakamura,2609606965.0,19784.0,emi nakamura,188700360.0,4.0,4.0,5.0,2017-05-05
84,Florian Zimmermann,3037943673.0,18212.0,florian zimmermann,135140700.0,15.0,15.0,69.0,2020-07-02
85,Reed Walker,2686933604.0,16107.0,reed walker,95457486.0,58.0,28.0,1351.0,2017-06-30
86,Kenneth Rogoff,214390093.0,12142.0,kenneth rogoff,136199984.0,526.0,352.0,52018.0,2016-06-24
87,Jon Steinsson,677460149.0,15113.0,jon steinsson,78577930.0,83.0,41.0,3149.0,2016-06-24
88,Nicholas Barberis,294627858.0,13725.0,nicholas barberis,32971472.0,65.0,30.0,14989.0,2016-06-24
89,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
90,Olivier J. Blanchard,3145678245.0,15212.0,olivier j blanchard,149640151.0,54.0,24.0,1074.0,2021-04-13
92,Lasse Pedersen,2422494662.0,19045.0,lasse pedersen,2801498763.0,8.0,8.0,16.0,2016-06-24
93,Sascha O. Becker,2148864036.0,14347.0,sascha o becker,39555362.0,231.0,141.0,7044.0,2016-06-24
94,Roberto Perotti,3157750890.0,18804.0,roberto perotti,1321305853.0,5.0,5.0,21.0,2021-05-10
97,John Bound,2472042921.0,12887.0,john bound,27837315.0,255.0,149.0,20575.0,2016-07-22
98,Erzo F. P. Luttmer,1966671174.0,14415.0,erzo f p luttmer,107672454.0,113.0,56.0,5234.0,2016-06-24
100,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
101,David Card,2902675675.0,19851.0,david card,130769515.0,3.0,2.0,34.0,2018-12-11
102,Nathan Nunn,2148103966.0,14803.0,nathan nunn,136199984.0,141.0,73.0,6804.0,2016-06-24
104,Alberto Alesina,2518221332.0,20533.0,alberto alesina,,2.0,2.0,0.0,2016-09-16
105,Eliana La Ferrara,2087655770.0,14325.0,eliana la ferrara,71209653.0,131.0,75.0,8025.0,2016-06-24
106,Michael Kremer,2488222715.0,19827.0,michael kremer,,4.0,2.0,1.0,2016-08-23
107,Nicholas Bloom,2133900406.0,13164.0,nicholas bloom,97018004.0,418.0,235.0,23628.0,2016-06-24
108,Alwyn Young,2112621531.0,14089.0,alwyn young,40347166.0,48.0,18.0,6902.0,2016-06-24
109,Timothy Besley,523865281.0,12745.0,timothy besley,909854389.0,459.0,330.0,30371.0,2016-06-24
110,Drew Fudenberg,573466828.0,12813.0,drew fudenberg,63966007.0,402.0,271.0,25295.0,2016-06-24
111,Peter Ganong,2009813205.0,16425.0,peter ganong,40347166.0,45.0,25.0,500.0,2016-06-24
112,Glenn Ellison,2902369099.0,19829.0,glenn ellison,,2.0,2.0,30.0,2018-12-11
113,Abhijit Banerjee,2754797702.0,19670.0,abhijit banerjee,,4.0,2.0,18.0,2017-09-25
114,Elhanan Helpman,2697899749.0,11943.0,elhanan helpman,136199984.0,430.0,257.0,54287.0,2017-06-30
115,Andrei Shleifer,727612727.0,10970.0,andrei shleifer,136199984.0,589.0,344.0,183626.0,2016-06-24
116,Ernst Fehr,2210927970.0,12314.0,ernst fehr,202697423.0,574.0,419.0,73294.0,2016-06-24
117,Claudia Goldin,2612870769.0,20531.0,claudia goldin,,2.0,2.0,1.0,2017-05-19
119,David Baqaee,2643934869.0,16868.0,david baqaee,161318765.0,53.0,27.0,296.0,2017-06-30
120,Brent Neiman,1320884576.0,15240.0,brent neiman,40347166.0,97.0,48.0,2279.0,2016-06-24
121,Loukas Karabarbounis,283515383.0,15416.0,loukas karabarbounis,1321305853.0,73.0,35.0,2123.0,2016-06-24
0,Neil Shephard,3175735272.0,15364.0,neil shephard,91136226.0,90.0,85.0,1805.0,2021-07-05
1,Marco Ottaviani,2957860736.0,20533.0,marco ottaviani,,2.0,2.0,0.0,2019-07-23
2,Christian Julliard,231843836.0,16099.0,christian julliard,909854389.0,38.0,24.0,1114.0,2016-06-24
3,Nicola Fuchs-Schündeln,229922470.0,15832.0,nicola fuchsschundeln,114090438.0,83.0,48.0,1654.0,2016-06-24
5,Johannes Spinnewijn,305431955.0,16408.0,johannes spinnewijn,909854389.0,79.0,48.0,497.0,2016-06-24
8,Gabriel Chodorow-Reich,1213069885.0,16189.0,gabriel chodorowreich,136199984.0,59.0,32.0,1003.0,2016-06-24
9,Jorge Padilla,3089208208.0,18955.0,jorge padilla,1333534961.0,9.0,5.0,7.0,2020-10-01
11,V. Bhaskar,2797244421.0,20436.0,v bhaskar,,2.0,2.0,3.0,2018-04-24
12,P. Rey,2019330287.0,17225.0,p rey,200284239.0,32.0,32.0,341.0,2016-06-24
13,J. Padilla,2134476248.0,16679.0,j padilla,102322142.0,12.0,8.0,798.0,2016-06-24
15,Joseph Vavra,3123629922.0,20311.0,joseph vavra,1321305853.0,2.0,2.0,7.0,2021-02-01
17,Thomas Chaney,2761091145.0,15325.0,thomas chaney,1325290502.0,56.0,29.0,2787.0,2017-10-20
18,D. Diamond,3188597016.0,20128.0,d diamond,,3.0,3.0,0.0,2021-08-16
23,Oliver Linton,2575803639.0,14126.0,oliver linton,241749.0,548.0,351.0,7288.0,2017-01-26
24,David Lee,3210885454.0,17369.0,david lee,18014758.0,10.0,10.0,751.0,2021-11-08
25,Mikhail Golosov,2475678860.0,14876.0,mikhail golosov,20089843.0,134.0,66.0,3083.0,2016-08-23
26,Filip Matejka,3121417017.0,17970.0,filip matejka,151321946.0,19.0,17.0,66.0,2021-02-01
27,Jerome Adda,2018278369.0,15541.0,jerome adda,71209653.0,92.0,53.0,1869.0,2016-06-24
30,P. Weil,2987719378.0,18439.0,p weil,1294671590.0,2.0,2.0,133.0,2019-11-22
33,Nicola Gennaioli,207048797.0,14958.0,nicola gennaioli,71209653.0,148.0,73.0,4909.0,2016-06-24
34,Maria Petrova,2159954440.0,18725.0,maria petrova,2799540354.0,12.0,12.0,4.0,2016-06-24
35,Silvana Tenreyro,143162272.0,14533.0,silvana tenreyro,909854389.0,117.0,69.0,6926.0,2016-06-24
36,Pedro Bordalo,2115186379.0,16079.0,pedro bordalo,40120149.0,61.0,32.0,1704.0,2016-06-24
39,A. Manning,3191892983.0,20128.0,a manning,,3.0,3.0,0.0,2021-08-16
41,O. Attanasio,3077779281.0,20103.0,o attanasio,,3.0,3.0,2.0,2020-08-24
42,Melissa Dell,2550152633.0,19447.0,melissa dell,131944076.0,2.0,2.0,102.0,2016-11-30
43,P. Bolton,2676453688.0,20058.0,p bolton,129604602.0,3.0,3.0,6.0,2017-06-30
44,Joan Llull,2762814466.0,17482.0,joan llull,123044942.0,28.0,20.0,133.0,2017-10-20
45,Edouard Schaal,2132854902.0,17301.0,edouard schaal,170486558.0,25.0,15.0,192.0,2016-06-24
47,Klaus Schmidt,2574662216.0,18311.0,klaus schmidt,,18.0,18.0,2.0,2017-01-26
48,Gilat Levy,2134413772.0,15965.0,gilat levy,909854389.0,90.0,59.0,1121.0,2016-06-24
50,David S Lee,3087552793.0,20467.0,david s lee,204465549.0,2.0,2.0,1.0,2020-09-25
51,Christian Hellwig,1996680450.0,18077.0,christian hellwig,2898391981.0,19.0,19.0,53.0,2016-06-24
54,Gianluca Violante,3166961184.0,20265.0,gianluca violante,,2.0,2.0,11.0,2021-06-22
55,Hidehiko Ichimura,1983958827.0,13735.0,hidehiko ichimura,74801974.0,99.0,70.0,11692.0,2016-06-24
56,Abi Adams-Prassl,3002770417.0,17240.0,abi adamsprassl,40120149.0,22.0,16.0,324.0,2020-01-30
57,M. Arellano,2184651633.0,20533.0,m arellano,,2.0,2.0,0.0,2016-06-24
58,Andrea Prat,2106178214.0,14659.0,andrea prat,78577930.0,185.0,110.0,4278.0,2016-06-24
59,Takuro Yamashita,2807611219.0,19491.0,takuro yamashita,150744194.0,3.0,3.0,29.0,2018-06-13
61,Mark Armstrong,2098627217.0,18976.0,mark armstrong,1326765032.0,8.0,6.0,25.0,2016-06-24
63,Annika Andreasson,3151242676.0,20491.0,annika andreasson,86987016.0,2.0,2.0,1.0,2021-04-13
64,Bruno Strulovici,1991270300.0,16443.0,bruno strulovici,111979921.0,64.0,52.0,702.0,2016-06-24
65,Robert Porter,2154704186.0,17475.0,robert porter,138801177.0,34.0,34.0,76.0,2016-06-24
66,Martin Schneider,2768678699.0,19683.0,schneider martin,,4.0,2.0,1.0,2017-12-04
67,Pierre-Olivier Weill,1978693277.0,15312.0,pierreolivier weill,161318765.0,110.0,54.0,1712.0,2016-06-24
68,Davide Cantoni,2077032751.0,16609.0,davide cantoni,8204097.0,52.0,30.0,823.0,2016-06-24
69,Sven Rady,2036219391.0,15394.0,sven rady,135140700.0,80.0,49.0,1997.0,2016-06-24
70,Ulrich Müller,2712854400.0,15528.0,ulrich muller,212119943.0,102.0,102.0,4295.0,2017-06-30
71,Florian Scheuer,2049934860.0,16282.0,florian scheuer,202697423.0,76.0,43.0,606.0,2016-06-24
72,Muhamet Yildiz,2628458538.0,19760.0,muhamet yildiz,,3.0,3.0,14.0,2017-06-30
73,Pol Antras,81932200.0,14445.0,pol antras,136199984.0,131.0,69.0,5116.0,2016-06-24
76,Adam Szeidl,1894524940.0,15442.0,adam szeidl,198945027.0,80.0,46.0,2643.0,2016-06-24
77,Alberto Martin,2238581964.0,15459.0,alberto martin,185261750.0,116.0,114.0,4330.0,2016-06-24
78,Veronica Guerrieri,162052195.0,15665.0,veronica guerrieri,40347166.0,62.0,32.0,2036.0,2016-06-24
79,Susan Athey,3183628323.0,18789.0,susan athey,,10.0,10.0,13.0,2021-08-02
82,Botond Koszegi,603458693.0,15282.0,botond koszegi,198945027.0,33.0,25.0,3644.0,2016-06-24
84,Jeremy Lise,1966698623.0,16535.0,jeremy lise,45129253.0,45.0,26.0,647.0,2016-06-24
85,Michèle Tertilt,2609249449.0,15491.0,michele tertilt,177802217.0,113.0,63.0,2222.0,2017-05-05
86,Harald Uhlig,1972720549.0,13862.0,harald uhlig,40347166.0,299.0,183.0,10519.0,2016-06-24
87,Ran Spiegler,2717150554.0,20533.0,ran spiegler,40120149.0,2.0,1.0,0.0,2017-06-30
88,Pascaline Dupas,2011705805.0,14886.0,pascaline dupas,97018004.0,136.0,78.0,4776.0,2016-06-24
90,Daniel Paravisini,311170210.0,16404.0,daniel paravisini,909854389.0,43.0,24.0,1148.0,2016-06-24
91,Xavier D'Haultfoeuille,2246771233.0,16544.0,xavier dhaultfoeuille,84009706.0,69.0,47.0,569.0,2016-06-24
92,Peter Hansen,2617588325.0,19189.0,peter hansen,183542713.0,5.0,5.0,44.0,2017-06-05
93,Myrto Kalouptsidi,2292056876.0,17378.0,myrto kalouptsidi,136199984.0,35.0,19.0,162.0,2016-06-24
96,Andrew Sweeting,2075972621.0,16404.0,andrew sweeting,66946132.0,51.0,31.0,766.0,2016-06-24
97,Kalina Manova,2164513620.0,15343.0,kalina manova,45129253.0,57.0,29.0,3356.0,2016-06-24
98,E. Van Damme,2660185256.0,20533.0,e van damme,,2.0,1.0,0.0,2017-06-30
99,Andrew Atkeson,2075870546.0,14134.0,andrew atkeson,161318765.0,177.0,85.0,5468.0,2016-06-24
100,Steffen Huck,3181520282.0,20128.0,steffen huck,,3.0,3.0,0.0,2021-07-19
101,T. Besley,3058084077.0,20435.0,t besley,,2.0,2.0,2.0,2020-08-24
104,Chao Fu,2804145835.0,20032.0,chao fu,,3.0,3.0,8.0,2018-06-01
105,Jan De Loecker,1859497523.0,15051.0,jan de loecker,1321305853.0,72.0,38.0,3175.0,2016-06-24
106,Dirk Bergemann,2270413747.0,14517.0,dirk bergemann,32971472.0,273.0,127.0,4760.0,2016-06-24
107,Guido Lorenzoni,2341329494.0,14965.0,guido lorenzoni,111979921.0,122.0,60.0,2815.0,2016-06-24
108,J. H. Moore,2192832537.0,19052.0,j h moore,66946132.0,2.0,2.0,65.0,2016-06-24
109,Attila Lindner,2397876052.0,17426.0,attila lindner,45129253.0,27.0,17.0,270.0,2016-06-24
110,Andres Santos,2988637084.0,18453.0,andres santos,125029298.0,11.0,11.0,127.0,2019-11-22
111,Patrick Bolton,2572191037.0,13218.0,patrick bolton,183935753.0,242.0,237.0,27661.0,2017-01-26
112,Pia Pinger,1548135510.0,17109.0,pia pinger,135140700.0,41.0,29.0,421.0,2016-06-24
113,Keyu Jin,2880583973.0,19821.0,keyu jin,,2.0,2.0,7.0,2018-07-19
114,Bernard Salanié,44198871.0,14591.0,bernard salanie,78577930.0,138.0,95.0,4491.0,2016-06-24
118,Enrique Sentana,3214463232.0,20074.0,enrique sentana,,2.0,1.0,19.0,2021-11-22
120,Juuso Välimäki,2107246172.0,15502.0,juuso valimaki,9927081.0,73.0,43.0,1649.0,2016-06-24
121,Andrea Galeotti,1945696894.0,15775.0,andrea galeotti,61544103.0,85.0,58.0,1585.0,2016-06-24
124,Kjetil Storesletten,220486011.0,14493.0,kjetil storesletten,184942183.0,133.0,73.0,5297.0,2016-06-24
125,G. Violante,2139359377.0,19162.0,g violante,,4.0,4.0,34.0,2016-06-24
127,Uta Schoenberg,3122691493.0,19256.0,uta schoenberg,5388228.0,6.0,4.0,12.0,2021-02-01
129,Vincent Sterk,2001617216.0,16857.0,vincent sterk,45129253.0,40.0,23.0,365.0,2016-06-24
130,Nir Jaimovich,2135271511.0,15277.0,nir jaimovich,202697423.0,90.0,50.0,2975.0,2016-06-24
131,Jeanne Hagenbach,603970784.0,17247.0,jeanne hagenbach,142476485.0,26.0,14.0,166.0,2016-06-24
132,D. Fudenberg,2597622003.0,16259.0,d fudenberg,97018004.0,40.0,37.0,1432.0,2017-04-07
133,Juliane Begenau,1923429557.0,16788.0,juliane begenau,97018004.0,35.0,20.0,256.0,2016-06-24
134,Denis Gromb,108790722.0,14708.0,denis gromb,83860666.0,71.0,38.0,3682.0,2016-06-24
135,Luis Garicano,156489535.0,14631.0,luis garicano,909854389.0,145.0,87.0,4594.0,2016-06-24
136,R. J. Smith,2579568494.0,18689.0,r j smith,,2.0,2.0,48.0,2017-01-26
138,Antonio Penta,2041988644.0,17071.0,antonio penta,71267560.0,40.0,36.0,289.0,2016-06-24
139,Fabian Waldinger,2216870755.0,16668.0,fabian waldinger,39555362.0,40.0,27.0,733.0,2016-06-24
140,Guy Michaels,2132017255.0,15691.0,guy michaels,909854389.0,81.0,44.0,2082.0,2016-06-24
141,Bruno Biais,702925362.0,14450.0,bruno biais,83860666.0,177.0,123.0,6228.0,2016-06-24
143,Emi Nakamura,2339965639.0,20408.0,emi nakamura,173009982.0,2.0,2.0,7.0,2016-06-24
145,Ian Martin,2260653231.0,20389.0,ian martin,,2.0,2.0,2.0,2016-06-24
147,Ilan Kremer,2034032703.0,15648.0,ilan kremer,39555362.0,66.0,39.0,1857.0,2016-06-24
148,J. Dow,3013399229.0,20482.0,j dow,,2.0,2.0,1.0,2020-04-03
149,Antonio Ciccone,2125654297.0,14090.0,antonio ciccone,170486558.0,123.0,65.0,7349.0,2016-06-24
151,Xavier Jaravel,2410796879.0,16588.0,xavier jaravel,909854389.0,63.0,44.0,545.0,2016-06-24
152,Sylvain Chassang,2798296736.0,19870.0,sylvain chassang,97018004.0,2.0,2.0,11.0,2018-05-07
153,Pinelopi Koujianou Goldberg,2194720107.0,13996.0,pinelopi koujianou goldberg,32971472.0,121.0,57.0,8406.0,2016-06-24
155,H. S. Shin,2701814434.0,20445.0,h s shin,,2.0,2.0,4.0,2017-06-30
156,Johannes Abeler,1929597506.0,16038.0,johannes abeler,40120149.0,42.0,25.0,1567.0,2016-06-24
157,Dave Donaldson,2162818368.0,15682.0,dave donaldson,63966007.0,64.0,34.0,2115.0,2016-06-24
159,Arnaud Costinot,70347822.0,14951.0,arnaud costinot,63966007.0,100.0,46.0,3009.0,2016-06-24
160,Ilya Segal,2164412777.0,14779.0,ilya segal,97018004.0,78.0,58.0,4303.0,2016-06-24
162,Christopher Bowdler,2265216273.0,17069.0,christopher bowdler,40120149.0,41.0,28.0,305.0,2016-06-24
163,Francesca Cornelli,37447337.0,15265.0,francesca cornelli,61544103.0,53.0,31.0,2314.0,2016-06-24
164,Erik Eyster,2134236012.0,16987.0,erik eyster,909854389.0,41.0,23.0,450.0,2016-06-24
165,Marciano Siniscalchi,2302599857.0,15685.0,marciano siniscalchi,111979921.0,53.0,33.0,1649.0,2016-06-24
166,Martin Weidner,2571804112.0,20032.0,martin weidner,,3.0,2.0,2.0,2017-01-26
168,Aviv Nevo,2116543868.0,14627.0,aviv nevo,79576946.0,107.0,62.0,5054.0,2016-06-24
169,Canice Prendergast,2130338547.0,14453.0,canice prendergast,40347166.0,62.0,43.0,6884.0,2016-06-24
171,Kurt Mitman,3187875896.0,18494.0,kurt mitman,1325290502.0,3.0,3.0,35.0,2021-08-16
172,Camille Landais,1990642135.0,15764.0,camille landais,909854389.0,127.0,83.0,1196.0,2016-06-24
175,Catherine M. Thomas,2097872672.0,17718.0,catherine m thomas,190082696.0,7.0,7.0,301.0,2016-06-24
177,John Hassler,2940064690.0,15257.0,john hassler,161593684.0,154.0,105.0,1706.0,2019-04-25
178,Balázs Szentes,2303016330.0,16374.0,balazs szentes,909854389.0,52.0,38.0,910.0,2016-06-24
179,Abhinay Muthoo,2043746539.0,15422.0,abhinay muthoo,39555362.0,71.0,48.0,2213.0,2016-06-24
181,Fabrizio Zilibotti,2798879904.0,19572.0,fabrizio zilibotti,,5.0,5.0,5.0,2018-05-07
182,Kiminori Matsuyama,2134040394.0,14459.0,kiminori matsuyama,111979921.0,136.0,91.0,5282.0,2016-06-24
184,Jakub Steiner,2153140563.0,16618.0,jakub steiner,202697423.0,67.0,46.0,330.0,2016-06-24
185,Marko Terviö,297425936.0,15948.0,marko tervio,9927081.0,49.0,36.0,1299.0,2016-06-24
186,Bård Harstad,2166406133.0,16234.0,bard harstad,184942183.0,75.0,43.0,998.0,2016-06-24
188,J. Thomas,2423074934.0,20128.0,j thomas,,3.0,3.0,0.0,2016-06-24
189,J. Cochrane,2634676385.0,19687.0,j cochrane,,2.0,2.0,11.0,2017-06-30
190,Martin Pesendorfer,1968337728.0,15413.0,martin pesendorfer,909854389.0,46.0,26.0,1937.0,2016-06-24
191,Andreas Moxnes,2033977631.0,16092.0,andreas moxnes,184942183.0,52.0,31.0,740.0,2016-06-24
192,John Van Reenen,2118787236.0,13109.0,john van reenen,63966007.0,629.0,407.0,26141.0,2016-06-24
193,Alessandro Gavazza,291159879.0,16497.0,alessandro gavazza,909854389.0,67.0,31.0,590.0,2016-06-24
195,Swati Dhingra,2547199546.0,18581.0,swati dhingra,876193797.0,6.0,6.0,114.0,2016-11-11
196,Imran Rasul,2216985776.0,14538.0,imran rasul,45129253.0,208.0,133.0,5020.0,2016-06-24
197,J. Vickers,2223567927.0,19371.0,j vickers,,3.0,3.0,14.0,2016-06-24
199,Martin Oehmke,2139023585.0,16164.0,martin oehmke,909854389.0,40.0,20.0,1122.0,2016-06-24
200,Pierre Yared,1945341796.0,15386.0,pierre yared,78577930.0,104.0,53.0,2392.0,2016-06-24
201,David Martimort,2656917158.0,18600.0,david martimort,2800828884.0,12.0,12.0,20.0,2017-06-30
203,Dennis Kristensen,2146983377.0,15572.0,dennis kristensen,45129253.0,101.0,60.0,1600.0,2016-06-24
205,David S. Lee,2139117585.0,17411.0,david s lee,192454743.0,14.0,14.0,183.0,2016-06-24
207,Amil Dasgupta,2122549280.0,15858.0,amil dasgupta,909854389.0,73.0,39.0,1507.0,2016-06-24
208,Orazio Attanasio,3170618842.0,19142.0,orazio attanasio,,8.0,8.0,1.0,2021-06-22
209,Francesco Decarolis,42261075.0,16305.0,francesco decarolis,71209653.0,103.0,60.0,426.0,2016-06-24
210,Alessandro Pavan,2155930225.0,18566.0,alessandro pavan,,10.0,5.0,23.0,2016-06-24
211,Narayana R. Kocherlakota,2252465130.0,13969.0,narayana r kocherlakota,5388228.0,386.0,213.0,6223.0,2016-06-24
214,Eduardo Perez-Richet,270469976.0,17723.0,eduardo perezrichet,205092303.0,24.0,14.0,122.0,2016-06-24
215,Federica Romei,2048530889.0,18094.0,federica romei,180242103.0,16.0,8.0,75.0,2016-06-24
216,G. Bertola,2689443203.0,20431.0,g bertola,142444530.0,2.0,2.0,7.0,2017-06-30
219,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
220,H. Uhlig,2035834820.0,17578.0,h uhlig,149899117.0,2.0,2.0,122.0,2016-06-24
221,Victoria Vanasco,2344893805.0,17347.0,victoria vanasco,42134832.0,36.0,20.0,84.0,2016-06-24
222,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
223,Rema Hanna,2131415545.0,15140.0,rema hanna,136199984.0,113.0,69.0,3537.0,2016-06-24
224,Frederic Vermeulen,2048598911.0,15360.0,frederic vermeulen,99464096.0,175.0,113.0,1578.0,2016-06-24
225,Francesco Caselli,2122695134.0,14260.0,francesco caselli,909854389.0,107.0,65.0,6832.0,2016-06-24
226,A. Banerjee,3050623906.0,20001.0,a banerjee,,2.0,2.0,10.0,2020-08-24
227,Alex Gershkov,210822948.0,16370.0,alex gershkov,197251160.0,60.0,38.0,686.0,2016-06-24
230,Emily Breza,2058859419.0,16708.0,emily breza,136199984.0,65.0,40.0,338.0,2016-06-24
231,Per Krusell,3167422766.0,20533.0,per krusell,,2.0,2.0,0.0,2021-06-22
232,Michele Piccione,2692379686.0,18354.0,michele piccione,861853513.0,17.0,17.0,10.0,2017-06-30
233,Manuel Arellano,2492562382.0,19701.0,manuel arellano,2800748248.0,2.0,2.0,60.0,2016-08-23
235,Noam Yuchtman,2500378129.0,16266.0,noam yuchtman,95457486.0,72.0,39.0,953.0,2016-08-23
236,Stijn Van Nieuwerburgh,1129793547.0,14537.0,stijn van nieuwerburgh,78577930.0,228.0,128.0,6081.0,2016-06-24
238,Jaume Ventura,2170717795.0,14618.0,jaume ventura,170486558.0,124.0,59.0,3840.0,2016-06-24
239,Alexander Wolitzky,2061238106.0,16849.0,alexander wolitzky,63966007.0,45.0,33.0,515.0,2016-06-24
240,Elias Papaioannou,1842186836.0,15125.0,elias papaioannou,61544103.0,115.0,57.0,3482.0,2016-06-24
241,Gregory Thwaites,2237613168.0,16531.0,gregory thwaites,909854389.0,68.0,36.0,573.0,2016-06-24
242,Burton Hollifield,1548136115.0,15576.0,burton hollifield,74973139.0,86.0,51.0,1872.0,2016-06-24
243,M. Cripps,2485149905.0,20073.0,m cripps,2800722420.0,3.0,3.0,3.0,2016-08-23
