Unnamed: 0,PaperId,PaperTitle,Year,Date,OnlineDate,JournalId,OriginalVenue,CreatedDate,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation,Rank,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,AuthorCitationCount,CreateDate
149,2461047340,willingness to pay for clean air evidence from air purifier markets in china,2020,2020-03-18,2016-06-01,95323914.0,Journal of Political Economy,2016-07-22,2111382858.0,,1.0,Koichiro Ito,,16610.0,koichiro ito,Koichiro Ito,40347166.0,29.0,15.0,2016-06-24
149,2461047340,willingness to pay for clean air evidence from air purifier markets in china,2020,2020-03-18,2016-06-01,95323914.0,Journal of Political Economy,2016-07-22,2808072151.0,,2.0,Shuang Zhang,,17713.0,shuang zhang,Shuang Zhang,188538660.0,23.0,16.0,2018-06-21
150,2792032314,the impact of economic reform on the performance of chinese state enterprises 1980 1989,1997,1997-10-01,,95323914.0,Journal of Political Economy,2018-03-29,2969131603.0,170897317.0,1.0,Wei Li,Duke University#TAB#,15265.0,wei li,Wei Li,1325290502.0,88.0,65.0,2019-08-22
153,2137404364,unanticipated money output and the price level in the united states,1978,1978-08-01,,95323914.0,Journal of Political Economy,2016-06-24,548446481.0,,1.0,Robert J. Barro,,11449.0,robert j barro,Robert J. Barro,136199984.0,712.0,513.0,2016-06-24
154,2136684922,price stability and development in mainland china 1951 63,1964,1964-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2401969348.0,,1.0,Dwight Heald Perkins,,14703.0,dwight h perkins,Dwight H. Perkins,136199984.0,118.0,113.0,2016-06-24
158,2031484809,reliability of estimates of unfree labor in the u s s r comments,1952,1952-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2678432100.0,,1.0,N. Jasny,,20827.0,n jasny,N. Jasny,,1.0,1.0,2017-06-30
159,2046012677,the world s prosperity in the year 1903,2015,2015-09-29,,95323914.0,Journal of Political Economy,2016-06-24,2252471495.0,,1.0,W. G. Langworthy Taylor,,18923.0,w g langworthy taylor,W. G. Langworthy Taylor,,10.0,10.0,2016-06-24
161,2513947284,theory of value an axiomatic analysis of economic equilibrium gerard debreu,1961,1961-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2720421374.0,,1.0,F. H. Hahn,,21059.0,f h hahn,F. H. Hahn,,1.0,1.0,2017-06-30
162,2512940233,foundations of brazilian economic growth donald e syvrud,1975,1975-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2630927786.0,,1.0,Paulo Neuhaus,,21226.0,paulo neuhaus,Paulo Neuhaus,,1.0,1.0,2017-06-30
165,2511978420,the social unrest studies in labor and socialist movements john graham brooks,1903,1903-03-01,,95323914.0,Journal of Political Economy,2016-09-16,2312473648.0,,1.0,John Cummings,,17639.0,john cummings,John Cummings,,34.0,34.0,2016-06-24
166,2014697878,economic and social policy in democratic society,1950,1950-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2467536297.0,,1.0,Frank H. Knight,,13332.0,frank h knight,Frank H. Knight,126307644.0,237.0,229.0,2016-07-22
167,2465028377,marx and railway servants,1995,1995-06-01,,95323914.0,Journal of Political Economy,2016-07-22,2724601071.0,,1.0,H. Fukudome,,21226.0,h fukudome,H. Fukudome,,1.0,1.0,2017-07-14
168,2033495914,the immigration of scientists and engineers to the united states 1949 61,1966,1966-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2100723779.0,,2.0,A. D. Scott,,14569.0,anthony scott,Anthony Scott,141945490.0,108.0,105.0,2016-06-24
168,2033495914,the immigration of scientists and engineers to the united states 1949 61,1966,1966-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2464842294.0,,1.0,H. G. Grubel,,14302.0,herbert g grubel,Herbert G. Grubel,18014758.0,167.0,156.0,2016-07-22
169,2005341071,post world war i price movements and price policy,1945,1945-09-01,,95323914.0,Journal of Political Economy,2016-06-24,2325096501.0,,1.0,Eugene Rotwein,,19455.0,eugene rotwein,Eugene Rotwein,,5.0,5.0,2016-06-24
172,2518247162,american economic policy toward the philippines shirley jenkins,1954,1954-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2663171139.0,,1.0,Sanford A. Mosk,,20533.0,sanford a mosk,Sanford A. Mosk,,2.0,2.0,2017-06-30
173,1968091289,環境史史料を読む エムシャー組合の形成と活動 1,1979,1979-02-01,,95323914.0,Journal of Political Economy,2016-06-24,3044944616.0,,1.0,廣道 田北,,19006.0,廣道 田北,廣道 田北,,4.0,4.0,2020-07-29
174,2510695313,wilhelm liebknecht sein leben und wirken kurt eisner,1901,1901-09-01,,95323914.0,Journal of Political Economy,2016-09-16,2315627593.0,,1.0,Charlotte Teller,,19617.0,charlotte teller,Charlotte Teller,,5.0,5.0,2016-06-24
176,2053321022,on strike analysis,1942,1942-10-01,,95323914.0,Journal of Political Economy,2016-06-24,2331776410.0,,1.0,John V. Spielmans,,18373.0,john v spielmans,John V. Spielmans,,17.0,17.0,2016-06-24
178,2518071430,behemoth the structure and practice of national socialism franz neumann,1943,1943-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2697885568.0,,1.0,M. J. Bonn,,21226.0,m j bonn,M. J. Bonn,,1.0,1.0,2017-06-30
181,2518652673,railroad consolidation west of the mississippi river stuart daggett,1934,1934-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2661352898.0,,1.0,S. L. Miller,,21226.0,s l miller,S. L. Miller,,1.0,1.0,2017-06-30
182,1978643910,mediation arbitration and investigation of industrial disputes in new york state 1937 40,1941,1941-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2308348671.0,,1.0,Walter P. Arenwald,,21226.0,walter p arenwald,Walter P. Arenwald,,1.0,1.0,2016-06-24
183,2008218526,the production function and technical change in the steam power industry,1964,1964-04-01,,95323914.0,Journal of Political Economy,2016-06-24,2481460362.0,,1.0,Yoram Barzel,,14331.0,yoram barzel,Yoram Barzel,201448701.0,109.0,77.0,2016-08-23
185,1965354772,real wages over the business cycle evidence from panel data,1985,1985-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2081889270.0,,1.0,Mark J. Bils,,14150.0,mark bils,Mark Bils,5388228.0,96.0,56.0,2016-06-24
186,2023251525,distribution of the earnings bill among industrial workers in the soviet union march 1928 october 1934,1942,1942-04-01,,95323914.0,Journal of Political Economy,2016-06-24,1255885487.0,,1.0,Abram Bergson,,14768.0,abram bergson,Abram Bergson,136199984.0,145.0,139.0,2016-06-24
187,2511921379,a guide to birth control literature a selected bibliography on the technique of contraception and on the social aspects of birth control norman e himes,1933,1933-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2312914450.0,,1.0,Helen Fisher Hohman,,17959.0,helen fisher hohman,Helen Fisher Hohman,,26.0,26.0,2016-06-24
188,1998918816,census statistics of unemployment,1898,1898-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2691521795.0,,1.0,H. L. Bliss,,21191.0,h l bliss,H. L. Bliss,,1.0,1.0,2017-06-30
189,2509520734,the populist revolt a history of the farmers alliance and the people s party john d hicks,1933,1933-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2616607851.0,,1.0,Avery Craven,,19145.0,avery craven,Avery Craven,,8.0,8.0,2017-05-26
190,2512399010,housebuilding in transition sherman j maisel,1955,1955-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2721873768.0,,1.0,Leo Grebler,,21226.0,leo grebler,Leo Grebler,,1.0,1.0,2017-06-30
191,2047887857,agriculture and the business cycle since 1920 a study in the post war disparity of prices clarence alton wiley,1932,1932-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2066609823.0,,1.0,Mordecai Ezekiel,,14299.0,mordecai ezekiel,Mordecai Ezekiel,1336096307.0,94.0,90.0,2016-06-24
193,2517995887,theorie de l impot progressif louis suret,1911,1911-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2715108026.0,,1.0,F. B. Garver,,21226.0,f b garver,F. B. Garver,,1.0,1.0,2017-06-30
194,2003502177,the influence of economists in parliament on british legislation from ricardo to john stuart mill,1975,1975-10-01,,95323914.0,Journal of Political Economy,2016-06-24,1974961038.0,,1.0,Frank Whitson Fetter,,16171.0,frank whitson fetter,Frank Whitson Fetter,111979921.0,77.0,77.0,2016-06-24
195,2510389300,bibliographie der finanzwissenschaft josef stanhammer,1905,1905-03-01,,95323914.0,Journal of Political Economy,2016-09-16,2312473648.0,,1.0,John C. Cummings,,17639.0,john cummings,John Cummings,,34.0,34.0,2016-06-24
196,2513696770,casebook in american business history n s b gras henrietta m larson,1941,1941-10-01,,95323914.0,Journal of Political Economy,2016-09-16,2618125049.0,,1.0,E. L. Bogart,,21215.0,e l bogart,E. L. Bogart,,1.0,1.0,2017-06-05
197,2516968205,wholesale prices in canada 1890 1909 r h coats,1911,1911-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2314850526.0,,1.0,W. J. Donald,,21226.0,w j donald,W. J. Donald,,1.0,1.0,2016-06-24
198,1971127305,economic planning in the netherlands france and italy,1960,1960-06-01,,95323914.0,Journal of Political Economy,2016-06-24,725482176.0,,1.0,Stanislaw Wellisz,,15172.0,stanislaw wellisz,Stanislaw Wellisz,78577930.0,37.0,33.0,2016-06-24
199,2518447861,the transportation industries 1889 1946 a study of output employment and productivity harold barger,1951,1951-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2506274400.0,,1.0,D. Philip Locklin,,19020.0,d philip locklin,D. Philip Locklin,,9.0,9.0,2016-08-23
201,2507945452,the economic history of steelmaking 1867 1939 a study in competition d l burn,1942,1942-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2652059824.0,,1.0,Witt Bowden,,18764.0,witt bowden,Witt Bowden,,8.0,8.0,2017-06-30
205,2515068531,the tariff and the trusts franklin pierce,1907,1907-05-01,,95323914.0,Journal of Political Economy,2016-09-16,2158415628.0,,1.0,Chester W. Wright,,16010.0,chester w wright,Chester W. Wright,40347166.0,66.0,66.0,2016-06-24
206,1989158834,financial futures markets and tabular standards,1984,1984-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2328689955.0,,1.0,Milton Friedman,,11742.0,milton friedman,Milton Friedman,165690674.0,494.0,394.0,2016-06-24
207,2159414583,does competition reduce price dispersion new evidence from the airline industry,2009,2009-02-01,,95323914.0,Journal of Political Economy,2016-06-24,740090178.0,,1.0,Kristopher S. Gerardi,,15038.0,kristopher gerardi,Kristopher Gerardi,119878761.0,108.0,67.0,2016-06-24
207,2159414583,does competition reduce price dispersion new evidence from the airline industry,2009,2009-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2682617608.0,,2.0,Adam Hale Shapiro,,15934.0,adam hale shapiro,Adam Hale Shapiro,19990318.0,87.0,64.0,2017-06-30
208,2514385238,sound policies for bank management a discussion for bank officers and directors robert g rodkey,1946,1946-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2313701215.0,,1.0,James Washington Bell,,19147.0,james washington bell,James Washington Bell,,8.0,8.0,2016-06-24
210,2516708843,an appraisal of the 1950 census income data conference on research in income and wealth,1960,1960-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2126379841.0,,1.0,Alfred H. Conrad,,16795.0,alfred h conrad,Alfred H. Conrad,136199984.0,12.0,12.0,2016-06-24
211,2508731373,note sui saggi economici di francesco fuoco mauro fasiani,1938,1938-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2312638151.0,,1.0,Arthur W. Marget,,16245.0,arthur w marget,Arthur W. Marget,,51.0,51.0,2016-06-24
213,1551319343,occupational matching a test of sorts,1990,1990-02-01,,95323914.0,Journal of Political Economy,2016-06-24,1950733439.0,,1.0,Brian P. McCall,,15157.0,brian p mccall,Brian P. McCall,27837315.0,127.0,106.0,2016-06-24
214,2067109693,the dynamic impacts of monetary policy an exercise in tentative identification,1994,1994-12-01,,95323914.0,Journal of Political Economy,2016-06-24,563863481.0,,2.0,Eric M. Leeper,,13775.0,eric m leeper,Eric M. Leeper,51556381.0,223.0,121.0,2016-06-24
214,2067109693,the dynamic impacts of monetary policy an exercise in tentative identification,1994,1994-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2517672891.0,,1.0,David B. Gordon,,14100.0,david b gordon,David B. Gordon,8078737.0,18.0,9.0,2016-09-16
216,2124158495,the effect of driving restrictions on air quality in mexico city,2008,2008-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2169015882.0,,1.0,Lucas W. Davis,,15053.0,lucas w davis,Lucas W. Davis,95457486.0,130.0,68.0,2016-06-24
217,3124322958,the demand for pediatric care an hedonic approach,1978,1978-04-01,1979-04-01,95323914.0,Journal of Political Economy,2021-02-01,2008786110.0,,1.0,Fred Goldman,,16867.0,fred goldman,Fred Goldman,1321305853.0,23.0,9.0,2016-06-24
217,3124322958,the demand for pediatric care an hedonic approach,1978,1978-04-01,1979-04-01,95323914.0,Journal of Political Economy,2021-02-01,2618003010.0,,2.0,Michael Grossman,,13199.0,michael grossman,Michael Grossman,121847817.0,370.0,198.0,2017-06-05
221,3123382945,taxation and redistribution of residual income inequality,2013,2013-12-01,2012-06-01,95323914.0,Journal of Political Economy,2021-02-01,129921014.0,79576946.0,3.0,Guido Menzio,#N#               * University of Pennsylvania.,15609.0,guido menzio,Guido Menzio,57206974.0,126.0,63.0,2016-06-24
221,3123382945,taxation and redistribution of residual income inequality,2013,2013-12-01,2012-06-01,95323914.0,Journal of Political Economy,2021-02-01,2094561240.0,79576946.0,2.0,Pricila Maziero,#N#               * University of Pennsylvania.,17525.0,pricila maziero,Pricila Maziero,79576946.0,26.0,16.0,2016-06-24
221,3123382945,taxation and redistribution of residual income inequality,2013,2013-12-01,2012-06-01,95323914.0,Journal of Political Economy,2021-02-01,2475678860.0,20089843.0,1.0,Mikhail Golosov,Princeton University,14876.0,mikhail golosov,Mikhail Golosov,20089843.0,134.0,66.0,2016-08-23
222,2508305513,a monetarist model of inflationary expectations john rutledge,1977,1977-04-01,,95323914.0,Journal of Political Economy,2016-09-16,1965572909.0,,1.0,Robert J. Shiller,,12057.0,robert j shiller,Robert J. Shiller,32971472.0,494.0,313.0,2016-06-24
223,2511298397,emploi et revenues en economie ouverte theorie et application a l evolution belge et britannique de 1919 a 1939 roger dehem,1947,1947-10-01,,95323914.0,Journal of Political Economy,2016-09-16,338169317.0,,1.0,Ragnar Nurkse,,19840.0,ragnar nurkse,Ragnar Nurkse,,4.0,4.0,2016-06-24
224,2140766220,does competition kill corruption,1997,1997-10-01,,95323914.0,Journal of Political Economy,2016-06-24,2171316079.0,,1.0,Christopher Bliss,,15124.0,christopher bliss,Christopher Bliss,174554333.0,87.0,79.0,2016-06-24
224,2140766220,does competition kill corruption,1997,1997-10-01,,95323914.0,Journal of Political Economy,2016-06-24,2332609059.0,,2.0,Rafael Di Tella,,13899.0,rafael di tella,Rafael Di Tella,136199984.0,241.0,181.0,2016-06-24
225,2067314416,dumping and central planning,1966,1966-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2604781472.0,,1.0,J. Wilczynski,,21156.0,j wilczynski,J. Wilczynski,,1.0,1.0,2017-04-14
227,1976958742,is the allocation of resources within the household efficient new evidence from a randomized experiment,2009,2009-06-01,,95323914.0,Journal of Political Economy,2016-06-24,57917455.0,185261750.0,1.0,Gustavo J. Bobonis,University of Toronto,16424.0,gustavo j bobonis,Gustavo J. Bobonis,185261750.0,40.0,31.0,2016-06-24
229,2515574977,revenus et niveaux de vie indigenes au maroc rene hoffherr roger moris,1937,1937-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2312914450.0,,1.0,Helen Fisher Hohman,,17959.0,helen fisher hohman,Helen Fisher Hohman,,26.0,26.0,2016-06-24
230,2000450345,the theory of socialist planning comment,1973,1973-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2658888514.0,,1.0,P. J. Uitermark,,21166.0,p j uitermark,P. J. Uitermark,,1.0,1.0,2017-06-30
231,2516708223,the rise of modern industry j l hammond barbara hammond,1928,1928-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2252282060.0,,1.0,Paul F. Gemmill,,19249.0,paul f gemmill,Paul F. Gemmill,,7.0,7.0,2016-06-24
232,2515386358,essays on government ernest barker,1947,1947-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2662568956.0,,1.0,Charles M. Hardin,,21226.0,charles m hardin,Charles M. Hardin,,1.0,1.0,2017-06-30
233,2001971895,the incidence and efficiency effects of taxes on income from capital,1976,1976-12-01,,95323914.0,Journal of Political Economy,2016-06-24,3114075390.0,,1.0,John B. Shoven,,14087.0,john b shoven,John B. Shoven,97018004.0,107.0,60.0,2021-01-05
235,2517048120,the variate difference method gerhard tintner,1941,1941-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2313604944.0,,1.0,Max Sasuly,,21226.0,max sasuly,Max Sasuly,,1.0,1.0,2016-06-24
237,2053504062,transaction costs and the interest parity theorem comment,1989,1989-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2089006377.0,,1.0,Esfandiar Maasoumi,,15053.0,esfandiar maasoumi,Esfandiar Maasoumi,150468666.0,167.0,129.0,2016-06-24
237,2053504062,transaction costs and the interest parity theorem comment,1989,1989-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2645986596.0,,2.0,John Pippenger,,20596.0,john pippenger,John Pippenger,,1.0,1.0,2017-06-30
239,2510123253,real wages in manufacturing 1890 1914 albert rees,1962,1962-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2583853003.0,,1.0,M. W. Reder,,21226.0,m w reder,M. W. Reder,,1.0,1.0,2017-02-10
240,2151644973,the thirteenth census,1913,1913-07-01,,95323914.0,Journal of Political Economy,2016-06-24,2242169897.0,,1.0,H. Parker Willis,,17137.0,h parker willis,H. Parker Willis,,54.0,54.0,2016-06-24
241,2016150247,trade and market in the early empires economies in history and theory karl polanyi conrad m arensberg harry w pearson,1959,1959-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2641584634.0,,1.0,Sol Tax,,20157.0,sol tax,Sol Tax,,1.0,1.0,2017-06-30
243,2518374995,world prosperity as sought through the economic work of the league of nations wallace mcclure,1934,1934-10-01,,95323914.0,Journal of Political Economy,2016-09-16,2640972327.0,,1.0,Ernest Minor Patterson,,21226.0,ernest minor patterson,Ernest Minor Patterson,,1.0,1.0,2017-06-30
244,2516366548,the post war financial problem and other essays f w paish,1951,1951-10-01,,95323914.0,Journal of Political Economy,2016-09-16,2688911586.0,,1.0,Arthur I. Bloomfield,,20128.0,arthur i bloomfield,Arthur I. Bloomfield,,3.0,3.0,2017-06-30
245,2514800709,an introduction to the study of political economy luigi cossa,1894,1894-03-01,,95323914.0,Journal of Political Economy,2016-09-16,2595825801.0,,1.0,W. Caldwell,,21209.0,w caldwell,W. Caldwell,,1.0,1.0,2017-03-23
246,2516490824,water resource investment and the public interest an analysis of federal expenditures in ten southern states robert h haveman,1966,1966-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2683867295.0,,1.0,J. W. Milliman,,21226.0,j w milliman,J. W. Milliman,,1.0,1.0,2017-06-30
248,2507969830,the industrial revolution in the south broadus mitchell george s mitchell,1931,1931-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2313681849.0,,1.0,Mercer G. Evans,,21226.0,mercer g evans,Mercer G. Evans,,1.0,1.0,2016-06-24
250,2071442282,painless socialization in holland,1920,1920-11-01,,95323914.0,Journal of Political Economy,2016-06-24,2328749093.0,,1.0,Eugene M. Kayden,,20493.0,eugene m kayden,Eugene M. Kayden,,2.0,2.0,2016-06-24
251,2005849686,criteria for determining the creditor debtor position of a country,1939,1939-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2653495708.0,,1.0,Paul D. Dickens,,21226.0,paul d dickens,Paul D. Dickens,,1.0,1.0,2017-06-30
252,2509795757,international administration norman l hill,1932,1932-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2658287571.0,,1.0,Benjamin H. Williams,,21226.0,benjamin h williams,Benjamin H. Williams,,1.0,1.0,2017-06-30
253,2087958304,fruit distribution in the canadian west,1929,1929-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2646708941.0,,1.0,J. M. Cassels,,21226.0,j m cassels,J. M. Cassels,,1.0,1.0,2017-06-30
255,2511258951,mao tse tung selected works vol i 1926 1936,1954,1954-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2687241768.0,,1.0,Owen Lattimore,,21226.0,owen lattimore,Owen Lattimore,,1.0,1.0,2017-06-30
256,2074437401,bank capital the problem restated,1947,1947-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2118553900.0,,1.0,Tynan Smith,,20421.0,tynan smith,Tynan Smith,,2.0,2.0,2016-06-24
256,2074437401,bank capital the problem restated,1947,1947-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2663506555.0,,2.0,Raymond E. Hengren,,21014.0,raymond e hengren,Raymond E. Hengren,,1.0,1.0,2017-06-30
257,2513736069,full recovery or stagnation allen harley hanson,1939,1939-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2280330191.0,,1.0,Henry C. Simons,,15003.0,henry c simons,Henry C. Simons,40347166.0,35.0,34.0,2016-06-24
258,2058236007,the co ordination problem in war economy,1943,1943-04-01,,95323914.0,Journal of Political Economy,2016-06-24,2622791820.0,,1.0,E. Ronald Walker,,20412.0,e ronald walker,E. Ronald Walker,,2.0,2.0,2017-06-15
259,2064495025,a bibliographical discovery in political economy,1901,1901-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2281492787.0,,1.0,Leopold Katscher,,19827.0,leopold katscher,Leopold Katscher,,4.0,4.0,2016-06-24
260,2516836062,the economic history of virginia in the seventeenth century philip alexander bruce,1896,1896-09-01,,95323914.0,Journal of Political Economy,2016-09-16,2629209834.0,,1.0,William B. Weeden,,21226.0,william b weeden,William B. Weeden,,1.0,1.0,2017-06-30
261,2515328331,john mitchell miner labor s bargain with the gilded age elsie gluck,1932,1932-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2704476861.0,,1.0,Aaron,,21226.0,aaron,Aaron,,1.0,1.0,2017-06-30
262,2055647221,the british truck system in the nineteenth century,1957,1957-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2131094274.0,,1.0,George W. Hilton,,16372.0,george w hilton,George W. Hilton,97018004.0,28.0,28.0,2016-06-24
263,2124830323,costs and tariff revision,1911,1911-05-01,,95323914.0,Journal of Political Economy,2016-06-24,2242169897.0,,1.0,H. Parker Willis,,17137.0,h parker willis,H. Parker Willis,,54.0,54.0,2016-06-24
265,2084549758,public works and economic stability,1949,1949-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2102775070.0,,1.0,Julius Margolis,,18082.0,julius margolis,Julius Margolis,,7.0,7.0,2016-06-24
266,1982146649,a test of the expected utility model evidence from earthquake risks,1985,1985-04-01,2012-06-19,95323914.0,Journal of Political Economy,2016-06-24,1999701614.0,,4.0,William D. Schulze,,14157.0,william d schulze,William D. Schulze,205783295.0,174.0,162.0,2016-06-24
266,1982146649,a test of the expected utility model evidence from earthquake risks,1985,1985-04-01,2012-06-19,95323914.0,Journal of Political Economy,2016-06-24,2021107734.0,,3.0,John Tschirhart,,14736.0,john tschirhart,John Tschirhart,12834331.0,119.0,112.0,2016-06-24
266,1982146649,a test of the expected utility model evidence from earthquake risks,1985,1985-04-01,2012-06-19,95323914.0,Journal of Political Economy,2016-06-24,2207973985.0,,2.0,Mark A. Thayer,,15465.0,mark thayer,Mark Thayer,26538001.0,42.0,37.0,2016-06-24
266,1982146649,a test of the expected utility model evidence from earthquake risks,1985,1985-04-01,2012-06-19,95323914.0,Journal of Political Economy,2016-06-24,2245397255.0,,1.0,David S. Brookshire,,14112.0,david s brookshire,David S. Brookshire,169521973.0,135.0,131.0,2016-06-24
267,1979312312,factor proportions and comparative advantage in the long run comment,1974,1974-07-01,,95323914.0,Journal of Political Economy,2016-06-24,732845851.0,,1.0,Alan V. Deardorff,,13573.0,alan v deardorff,Alan V. Deardorff,27837315.0,324.0,240.0,2016-06-24
268,2511941803,structural unemployment and aggregate demand eleanor g gilpatric,1970,1970-03-01,,95323914.0,Journal of Political Economy,2016-09-16,2709634362.0,,1.0,Martin Segal,,20533.0,martin segal,Martin Segal,,2.0,2.0,2017-06-30
269,2057367747,factor endowments and international trade a study and appraisal of the heckscher ohlin theory subimal mookerjee,1960,1960-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2164884428.0,,1.0,Harry G. Johnson,,13219.0,harry g johnson,Harry G. Johnson,40347166.0,345.0,339.0,2016-06-24
270,2511252458,die entwickelung der menschlichen bedurfnisse und die sociale gliederung der gesellschaft b gurewitsch,1902,1902-09-01,,95323914.0,Journal of Political Economy,2016-09-16,2672565854.0,,1.0,Edward Alsworth Ross,,19594.0,edward alsworth ross,Edward Alsworth Ross,,5.0,5.0,2017-06-30
272,2003838343,job matching and occupational choice,1984,1984-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2741495128.0,,1.0,Robert A. Miller,,14902.0,robert a miller,Robert A. Miller,74973139.0,61.0,41.0,2017-08-08
275,2084027667,can public investment have a positive rate of return,1973,1973-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2571345975.0,,1.0,David L. Shapiro,,19753.0,david l shapiro,David L. Shapiro,,1.0,1.0,2017-01-13
276,1990573511,report of the committee on prices in the bituminous coal industry the national bureau of economic research inc,1940,1940-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2591103984.0,,1.0,John Ise,,20128.0,john ise,John Ise,,3.0,3.0,2017-03-03
280,2511386896,the financial sector and economic development the mexican case robert l bennett,1966,1966-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2675035573.0,,1.0,Joseph M. Burns,,20252.0,joseph m burns,Joseph M. Burns,,2.0,2.0,2017-06-30
282,1974430529,wages and hours of labor in 1919,1921,1921-01-01,,95323914.0,Journal of Political Economy,2016-06-24,2096106172.0,,1.0,Paul H. Douglas,,14708.0,paul h douglas,Paul H. Douglas,40347166.0,115.0,115.0,2016-06-24
283,1980383025,the welfare costs of content protection the automotive industry in latin america,1969,1969-01-01,,95323914.0,Journal of Political Economy,2016-06-24,2663679530.0,,1.0,Bernard Munk,,18507.0,bernard munk,Bernard Munk,,2.0,2.0,2017-06-30
285,1528184036,the value of medicaid interpreting results from the oregon health insurance experiment,2019,2019-11-05,2015-06-01,95323914.0,Journal of Political Economy,2016-06-24,1966671174.0,107672454.0,3.0,Erzo F.P. Luttmer,(Dartmouth College),14415.0,erzo f p luttmer,Erzo F. P. Luttmer,107672454.0,113.0,56.0,2016-06-24
285,1528184036,the value of medicaid interpreting results from the oregon health insurance experiment,2019,2019-11-05,2015-06-01,95323914.0,Journal of Political Economy,2016-06-24,2044224300.0,63966007.0,1.0,Amy Finkelstein,Massachusetts Institute Of Technology#TAB#,13904.0,amy finkelstein,Amy Finkelstein,63966007.0,266.0,151.0,2016-06-24
285,1528184036,the value of medicaid interpreting results from the oregon health insurance experiment,2019,2019-11-05,2015-06-01,95323914.0,Journal of Political Economy,2016-06-24,2149125164.0,136199984.0,2.0,Nathaniel Hendren,"Harvard University , ",15180.0,nathaniel hendren,Nathaniel Hendren,136199984.0,82.0,41.0,2016-06-24
288,2049752238,real exchange rate behavior the recent float from the perspective of the past two centuries,1996,1996-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2601705870.0,,1.0,James R. Lothian,,14948.0,james r lothian,James R. Lothian,164389053.0,152.0,105.0,2017-04-07
288,2049752238,real exchange rate behavior the recent float from the perspective of the past two centuries,1996,1996-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2942789224.0,,2.0,Mark P. Taylor,,13301.0,mark p taylor,Mark P. Taylor,204465549.0,330.0,253.0,2019-05-09
