Unnamed: 0,PaperId,PaperTitle,Year,Date,OnlineDate,JournalId,OriginalVenue,CreatedDate,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation,Rank,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,AuthorCitationCount,CreateDate,Gender,GenderProbability
266,1982146649,a test of the expected utility model evidence from earthquake risks,1985,1985-04-01,2012-06-19,95323914.0,Journal of Political Economy,2016-06-24,2207973985.0,,2.0,Mark A. Thayer,,15465.0,mark thayer,Mark Thayer,26538001.0,42.0,37.0,2016-06-24,male,1.0
266,1982146649,a test of the expected utility model evidence from earthquake risks,1985,1985-04-01,2012-06-19,95323914.0,Journal of Political Economy,2016-06-24,2245397255.0,,1.0,David S. Brookshire,,14112.0,david s brookshire,David S. Brookshire,169521973.0,135.0,131.0,2016-06-24,male,1.0
267,1979312312,factor proportions and comparative advantage in the long run comment,1974,1974-07-01,,95323914.0,Journal of Political Economy,2016-06-24,732845851.0,,1.0,Alan V. Deardorff,,13573.0,alan v deardorff,Alan V. Deardorff,27837315.0,324.0,240.0,2016-06-24,male,1.0
268,2511941803,structural unemployment and aggregate demand eleanor g gilpatric,1970,1970-03-01,,95323914.0,Journal of Political Economy,2016-09-16,2709634362.0,,1.0,Martin Segal,,20533.0,martin segal,Martin Segal,,2.0,2.0,2017-06-30,male,1.0
269,2057367747,factor endowments and international trade a study and appraisal of the heckscher ohlin theory subimal mookerjee,1960,1960-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2164884428.0,,1.0,Harry G. Johnson,,13219.0,harry g johnson,Harry G. Johnson,40347166.0,345.0,339.0,2016-06-24,male,1.0
270,2511252458,die entwickelung der menschlichen bedurfnisse und die sociale gliederung der gesellschaft b gurewitsch,1902,1902-09-01,,95323914.0,Journal of Political Economy,2016-09-16,2672565854.0,,1.0,Edward Alsworth Ross,,19594.0,edward alsworth ross,Edward Alsworth Ross,,5.0,5.0,2017-06-30,male,1.0
272,2003838343,job matching and occupational choice,1984,1984-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2741495128.0,,1.0,Robert A. Miller,,14902.0,robert a miller,Robert A. Miller,74973139.0,61.0,41.0,2017-08-08,male,1.0
275,2084027667,can public investment have a positive rate of return,1973,1973-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2571345975.0,,1.0,David L. Shapiro,,19753.0,david l shapiro,David L. Shapiro,,1.0,1.0,2017-01-13,male,1.0
276,1990573511,report of the committee on prices in the bituminous coal industry the national bureau of economic research inc,1940,1940-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2591103984.0,,1.0,John Ise,,20128.0,john ise,John Ise,,3.0,3.0,2017-03-03,male,1.0
280,2511386896,the financial sector and economic development the mexican case robert l bennett,1966,1966-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2675035573.0,,1.0,Joseph M. Burns,,20252.0,joseph m burns,Joseph M. Burns,,2.0,2.0,2017-06-30,male,1.0
282,1974430529,wages and hours of labor in 1919,1921,1921-01-01,,95323914.0,Journal of Political Economy,2016-06-24,2096106172.0,,1.0,Paul H. Douglas,,14708.0,paul h douglas,Paul H. Douglas,40347166.0,115.0,115.0,2016-06-24,male,1.0
283,1980383025,the welfare costs of content protection the automotive industry in latin america,1969,1969-01-01,,95323914.0,Journal of Political Economy,2016-06-24,2663679530.0,,1.0,Bernard Munk,,18507.0,bernard munk,Bernard Munk,,2.0,2.0,2017-06-30,male,0.99
285,1528184036,the value of medicaid interpreting results from the oregon health insurance experiment,2019,2019-11-05,2015-06-01,95323914.0,Journal of Political Economy,2016-06-24,1966671174.0,107672454.0,3.0,Erzo F.P. Luttmer,(Dartmouth College),14415.0,erzo f p luttmer,Erzo F. P. Luttmer,107672454.0,113.0,56.0,2016-06-24,male,1.0
285,1528184036,the value of medicaid interpreting results from the oregon health insurance experiment,2019,2019-11-05,2015-06-01,95323914.0,Journal of Political Economy,2016-06-24,2044224300.0,63966007.0,1.0,Amy Finkelstein,Massachusetts Institute Of Technology#TAB#,13904.0,amy finkelstein,Amy Finkelstein,63966007.0,266.0,151.0,2016-06-24,female,1.0
285,1528184036,the value of medicaid interpreting results from the oregon health insurance experiment,2019,2019-11-05,2015-06-01,95323914.0,Journal of Political Economy,2016-06-24,2149125164.0,136199984.0,2.0,Nathaniel Hendren,"Harvard University , ",15180.0,nathaniel hendren,Nathaniel Hendren,136199984.0,82.0,41.0,2016-06-24,male,1.0
288,2049752238,real exchange rate behavior the recent float from the perspective of the past two centuries,1996,1996-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2601705870.0,,1.0,James R. Lothian,,14948.0,james r lothian,James R. Lothian,164389053.0,152.0,105.0,2017-04-07,male,1.0
288,2049752238,real exchange rate behavior the recent float from the perspective of the past two centuries,1996,1996-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2942789224.0,,2.0,Mark P. Taylor,,13301.0,mark p taylor,Mark P. Taylor,204465549.0,330.0,253.0,2019-05-09,male,1.0
294,2515411807,l evolution economique et sociale de l industrie de la laine en angleterre laurent dechesne,1902,1902-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2312703702.0,,1.0,Thomas Walker Page,,18684.0,thomas walker page,Thomas Walker Page,,11.0,11.0,2016-06-24,male,1.0
296,1984025313,a note on interest parity and the supply of arbitrage funds,2015,2015-10-22,,95323914.0,Journal of Political Economy,2016-06-24,135593521.0,,1.0,Martin F. J. Prachowny,,21078.0,martin f j prachowny,Martin F. J. Prachowny,,1.0,1.0,2016-06-24,male,1.0
298,2518328866,der sinn des monopols in der gegenwartigen wirtschaftsordnung erich egner,1932,1932-10-01,,95323914.0,Journal of Political Economy,2016-09-16,2781201463.0,,1.0,Wassily Leontief,,17000.0,wassily leontief,Wassily Leontief,,5.0,4.0,2018-01-05,male,0.94
300,2508143441,war time economics with special reference to australia e ronald walker,1941,1941-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2713855048.0,,1.0,J. B. Condliffe,,21226.0,j b condliffe,J. B. Condliffe,,1.0,1.0,2017-06-30,female,0.67
302,2006933683,accumulation of human capital and the business cycle,1993,1993-02-01,,95323914.0,Journal of Political Economy,2016-06-24,1505371242.0,,1.0,Kyoji Fukao,,14957.0,kyoji fukao,Kyoji Fukao,111428342.0,285.0,231.0,2016-06-24,male,1.0
302,2006933683,accumulation of human capital and the business cycle,1993,1993-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2064076487.0,,2.0,Masayuki Otaki,,16597.0,masayuki otaki,Masayuki Otaki,74801974.0,69.0,65.0,2016-06-24,male,1.0
304,2511213427,robert owen a biography frank podmore,1908,1908-01-01,,95323914.0,Journal of Political Economy,2016-09-16,1544949097.0,,1.0,Robert F. Hoxie,,17211.0,robert f hoxie,Robert F. Hoxie,,21.0,21.0,2016-06-24,male,1.0
305,2055071608,on compulsory arbitration schemes,1979,1979-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2009985966.0,,1.0,Vincent P. Crawford,,13713.0,vincent p crawford,Vincent P. Crawford,40120149.0,110.0,83.0,2016-06-24,male,1.0
306,2514914755,an economic interpretation of the constitution of the united states charles a beard,1914,1914-05-01,,95323914.0,Journal of Political Economy,2016-09-16,2158415628.0,,1.0,Chester W. Wright,,16010.0,chester w wright,Chester W. Wright,40347166.0,66.0,66.0,2016-06-24,male,1.0
307,2022638748,some problems in the use of income contingent loans for the finance of higher education,1975,1975-02-01,,95323914.0,Journal of Political Economy,2016-06-24,603834321.0,,1.0,Marc Nerlove,,12978.0,marc nerlove,Marc Nerlove,66946132.0,229.0,197.0,2016-06-24,male,1.0
308,2511707626,making the fascist state herbert w schneider,1931,1931-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2712212014.0,,1.0,Charles E. Merriam,,19228.0,charles e merriam,Charles E. Merriam,,4.0,4.0,2017-06-30,male,1.0
310,2514361396,the nonpartisan league herbert e gaston,1920,1920-07-01,,95323914.0,Journal of Political Economy,2016-09-16,2317066190.0,,1.0,James E. Boyle,,19840.0,james e boyle,James E. Boyle,,4.0,4.0,2016-06-24,male,1.0
312,1998990567,gold parity depression in norway and denmark a reply to a rejoinder,1937,1937-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2224470115.0,,1.0,C. Lawrence Christenson,,20128.0,c lawrence christenson,C. Lawrence Christenson,,3.0,3.0,2016-06-24,female,1.0
313,2051557254,the taylor white process for tool steel,1900,1900-09-01,,95323914.0,Journal of Political Economy,2016-06-24,2314472865.0,,1.0,Henry Rand Hatfield,,17353.0,henry rand hatfield,Henry Rand Hatfield,,19.0,19.0,2016-06-24,male,1.0
315,2513967076,state administered locally shared taxes ruth gillette hutchinson,1932,1932-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2313391305.0,,1.0,Henry J. Bittermann,,17904.0,henry j bittermann,Henry J. Bittermann,,12.0,12.0,2016-06-24,male,1.0
316,1990924020,the application of the sherman law to trade union activities,1929,1929-04-01,,95323914.0,Journal of Political Economy,2016-06-24,2670528890.0,,1.0,G. W. Terborgh,,21200.0,g w terborgh,G. W. Terborgh,,1.0,1.0,2017-06-30,male,1.0
319,2518557621,elements of statistics with applications to economic data harold t davis w f c nelson,1938,1938-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2646932794.0,,1.0,Nilan Norris,,21226.0,nilan norris,Nilan Norris,,1.0,1.0,2017-06-30,male,0.95
321,2508432849,farm credit in canada w t easterbrook,1939,1939-10-01,,95323914.0,Journal of Political Economy,2016-09-16,2657008056.0,,1.0,L. J. Norton,,21226.0,l j norton,L. J. Norton,,1.0,1.0,2017-06-30,None,0.0
322,2009874577,the railway policy of canada 1849 to 1867,1901,1901-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2313409244.0,,1.0,Simon J. McLean,,19148.0,simon j mclean,Simon J. McLean,,6.0,6.0,2016-06-24,male,1.0
323,2509462381,a textbook of econometrics lawrence r klein,1954,1954-10-01,,95323914.0,Journal of Political Economy,2016-09-16,2559275791.0,,1.0,William C. Hood,,20095.0,william c hood,William C. Hood,,3.0,3.0,2016-12-08,male,1.0
325,2510308009,pressures on wage decisions george p shultz,1952,1952-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2313562881.0,,1.0,Joseph Shister,,16865.0,joseph shister,Joseph Shister,70983195.0,48.0,48.0,2016-06-24,male,1.0
326,2515651969,the economic impact of the american civil war ralph andreano,1964,1964-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2684946240.0,,1.0,J. H. Dales,,21226.0,j h dales,J. H. Dales,,1.0,1.0,2017-06-30,female,0.67
327,2045142618,on some unhappy consequences of professor liebhafsky s consumers demand for psychiatric help,1974,1974-09-01,,95323914.0,Journal of Political Economy,2016-06-24,2282980305.0,,1.0,Jean-Claude Koeune,,21172.0,jeanclaude koeune,Jean-Claude Koeune,,1.0,1.0,2016-06-24,male,1.0
329,2045804010,some implications of full employment policy,1946,1946-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2569132772.0,,1.0,Albert L. Meyers,,20513.0,albert l meyers,Albert L. Meyers,,2.0,2.0,2017-01-13,male,1.0
330,2512216153,money and banking charles l prather,1938,1938-04-01,,95323914.0,Journal of Political Economy,2016-09-16,1234522922.0,,1.0,Charles S. Tippetts,,18518.0,charles s tippetts,Charles S. Tippetts,,15.0,15.0,2016-06-24,male,1.0
331,2514294022,readings in monetary theory friedrich a lutz lloyd w mints,1952,1952-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2645124500.0,,1.0,E. S. Shaw,,21226.0,e s shaw,E. S. Shaw,,1.0,1.0,2017-06-30,None,0.0
332,2512443371,sales taxation john f due,1958,1958-10-01,,95323914.0,Journal of Political Economy,2016-09-16,3193025789.0,,1.0,James Buchanan,,12268.0,james m buchanan,James M. Buchanan,40120149.0,944.0,916.0,2021-08-16,male,1.0
334,2050143842,a setback for the waterways movement,1915,1915-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2713964111.0,,1.0,H. G. Moulton,,21217.0,h g moulton,H. G. Moulton,,1.0,1.0,2017-06-30,male,1.0
335,1979989203,the french franc june 1928 february 1937,1937,1937-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2274621024.0,,1.0,William H. Wynne,,19060.0,william h wynne,William H. Wynne,,3.0,3.0,2016-06-24,male,1.0
336,2050765900,economics of public investment a reply,1938,1938-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2659610171.0,,1.0,Gerhard Colm,,18683.0,gerhard colm,Gerhard Colm,,12.0,12.0,2017-06-30,male,1.0
339,2511902730,governmental control of crude rubber charles r whittlesey,1934,1934-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2682826443.0,,1.0,H. J. Wadleigh,,21226.0,h j wadleigh,H. J. Wadleigh,,1.0,1.0,2017-06-30,male,1.0
342,2054996380,imperfect information and wage inertia in the business cycle,1982,1982-10-01,,95323914.0,Journal of Political Economy,2016-06-24,1989999200.0,,1.0,Mark Gertler,,12180.0,mark gertler,Mark Gertler,57206974.0,285.0,177.0,2016-06-24,male,1.0
344,2030035404,capital skill complementarity income distribution and output accounting,1975,1975-04-01,,95323914.0,Journal of Political Economy,2016-06-24,2677407554.0,,1.0,P. Fallon,,17549.0,p fallon,P. Fallon,,1.0,1.0,2017-06-30,male,1.0
345,2508833038,economics of public finance edward d allen o h brownlee,1948,1948-08-01,,95323914.0,Journal of Political Economy,2016-09-16,1975174353.0,,1.0,Roy Blough,,20100.0,roy blough,Roy Blough,,3.0,3.0,2016-06-24,male,1.0
346,2508592544,national income and its composition 1919 1938 simon kuznets,1942,1942-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2102182372.0,,1.0,Julius V. Wyler,,21226.0,julius v wyler,Julius V. Wyler,,1.0,1.0,2016-06-24,male,1.0
347,1985035546,ibn khaldun a fourteenth century economist,2015,2015-10-22,,95323914.0,Journal of Political Economy,2016-06-24,3125237152.0,,2.0,C. Boulakia,,19758.0,c boulakia,C. Boulakia,,1.0,1.0,2021-02-01,female,1.0
347,1985035546,ibn khaldun a fourteenth century economist,2015,2015-10-22,,95323914.0,Journal of Political Economy,2016-06-24,3125701046.0,,1.0,Jean David,,19758.0,jean david,Jean David,,1.0,1.0,2021-02-01,female,0.72
349,2002435550,the information value of demand equations and predictions,1966,1966-02-01,,95323914.0,Journal of Political Economy,2016-06-24,1193108741.0,,2.0,Robert H. Mnookin,,14830.0,robert h mnookin,Robert H. Mnookin,136199984.0,93.0,89.0,2016-06-24,male,1.0
349,2002435550,the information value of demand equations and predictions,1966,1966-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2893454175.0,,1.0,H. Theil,,19335.0,h theil,H. Theil,,1.0,1.0,2018-10-05,male,1.0
351,2069260239,the diversion of the flour and grain traffic from the great lakes to the railroads,1897,1897-06-01,,95323914.0,Journal of Political Economy,2016-06-24,701655114.0,,1.0,George G. Tunell,,18116.0,george g tunell,George G. Tunell,,21.0,21.0,2016-06-24,male,1.0
352,2513198293,theory of industrial organization jean tirole,1990,1990-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2124012603.0,,1.0,Dennis W. Carlton,,14028.0,dennis w carlton,Dennis W. Carlton,40347166.0,194.0,122.0,2016-06-24,male,1.0
353,2516071479,the federal reserve system h parker willis,1925,1925-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2637700012.0,,1.0,S. P. Meech,,21226.0,s p meech,S. P. Meech,,1.0,1.0,2017-06-30,female,0.5
356,2511411009,the early draft of john stuart mill s autobiography jack stillinger,1963,1963-02-01,,95323914.0,Journal of Political Economy,2016-09-16,2154046429.0,,1.0,Laurence C. Hunter,,19840.0,laurence c hunter,Laurence C. Hunter,,4.0,4.0,2016-06-24,male,0.6
357,2104896417,the bankers and the bullionists in 1819,1949,1949-10-01,,95323914.0,Journal of Political Economy,2016-06-24,2644932503.0,,1.0,J. K. Horsefield,,19827.0,j k horsefield,J. K. Horsefield,,1.0,1.0,2017-06-30,female,0.67
358,1969759089,efficient asset portfolios and the theory of normal backwardation,1983,1983-04-01,2009-10-22,95323914.0,Journal of Political Economy,2016-06-24,,,,,,,,,,,,,None,0.0
361,2099722189,should social security benefits be means tested,1987,1987-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2084647615.0,,1.0,Martin S. Feldstein,,12145.0,martin feldstein,Martin Feldstein,136199984.0,1008.0,633.0,2016-06-24,male,1.0
362,2556210643,intelligence personality and gains from cooperation in repeated interactions,2019,2019-04-10,2020-04-10,95323914.0,Journal of Political Economy,2016-11-30,135652364.0,130238516.0,2.0,Aldo Rustichini,university of minnesota;,13579.0,aldo rustichini,Aldo Rustichini,130238516.0,364.0,290.0,2016-06-24,male,1.0
362,2556210643,intelligence personality and gains from cooperation in repeated interactions,2019,2019-04-10,2020-04-10,95323914.0,Journal of Political Economy,2016-11-30,2033861422.0,,1.0,Eugenio Proto,Department of Economics,15693.0,eugenio proto,Eugenio Proto,7882870.0,125.0,76.0,2016-06-24,male,1.0
362,2556210643,intelligence personality and gains from cooperation in repeated interactions,2019,2019-04-10,2020-04-10,95323914.0,Journal of Political Economy,2016-11-30,2290340170.0,,3.0,Andis Sofianos,Universitaetsklinkum Heidelberg,18407.0,andis sofianos,Andis Sofianos,223822909.0,15.0,9.0,2016-06-24,male,0.99
364,3123695703,money and prices in colonial america a new test of competing theories,1992,1992-02-01,1990-06-01,95323914.0,Journal of Political Economy,2021-02-01,2137233744.0,,1.0,Bennett T. McCallum,,13109.0,bennett t mccallum,Bennett T. McCallum,74973139.0,387.0,214.0,2016-06-24,male,0.94
365,2511473062,corporation finance william h lough jr,1910,1910-11-01,,95323914.0,Journal of Political Economy,2016-09-16,2158415628.0,,1.0,Chester W. Wright,,16010.0,chester w wright,Chester W. Wright,40347166.0,66.0,66.0,2016-06-24,male,1.0
367,2089994143,the economic basis of the fight for the closed shop,1912,1912-11-01,,95323914.0,Journal of Political Economy,2016-06-24,2240394291.0,,1.0,Howard T. Lewis,,20477.0,howard t lewis,Howard T. Lewis,,2.0,2.0,2016-06-24,male,1.0
368,1976325568,joint products collective goods and external effects reply,1971,1971-09-01,,95323914.0,Journal of Political Economy,2016-06-24,2572389727.0,,1.0,E. J. Mishan,,21117.0,e j mishan,E. J. Mishan,,1.0,1.0,2017-01-26,None,0.0
370,2515131764,manitoba s case a submission presented to the royal commission on dominion provincial relations,1938,1938-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2491275846.0,,1.0,James A. Maxwell,,19617.0,james a maxwell,James A. Maxwell,,5.0,5.0,2016-08-23,male,1.0
372,2994424905,第一次世界大戦前ドイツにおける化学工場の立地と認可制度 バイエル会社の場合 2,2016,2016-12-20,,95323914.0,Journal of Political Economy,2019-12-13,3044944616.0,,1.0,廣道 田北,,19006.0,廣道 田北,廣道 田北,,4.0,4.0,2020-07-29,None,0.0
373,2059592082,the relation of government to the economy of the future,1941,1941-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2244191704.0,,1.0,J. M. Clark,,21073.0,j m clark,J. M. Clark,,1.0,1.0,2016-06-24,female,0.67
375,3144875372,studies in income and wealth,1949,1949-04-01,,95323914.0,Journal of Political Economy,2021-04-13,2505453499.0,,1.0,George Garvy,,18510.0,george garvy,George Garvy,,6.0,6.0,2016-08-23,male,1.0
376,2510631225,kinderarbeit und gesetzlicher kinderschutz in oesterreich sigmund kraus,1905,1905-03-01,,95323914.0,Journal of Political Economy,2016-09-16,2319565087.0,,1.0,Julius Moersch,,19277.0,julius moersch,Julius Moersch,,7.0,7.0,2016-06-24,male,1.0
378,1968444917,the price elasticity of hard drugs the case of opium in the dutch east indies 1923 1938,1995,1995-04-01,,95323914.0,Journal of Political Economy,2016-06-24,3121891595.0,,1.0,J.C. van Ours,,17803.0,j c van ours,J.C. van Ours,,1.0,1.0,2021-02-01,None,0.0
380,2510276864,housing reform lawrence veiller,1910,1910-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2680877523.0,,1.0,Marion Talbot,,19585.0,marion talbot,Marion Talbot,,5.0,5.0,2017-06-30,female,0.96
381,2514527225,the danube basin and the german economic sphere antonin basch,1944,1944-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2667829395.0,,1.0,Werner J. Cahnman,,20123.0,werner j cahnman,Werner J. Cahnman,,3.0,3.0,2017-06-30,male,1.0
382,2011563394,international trade and human capital a simple general equilibrium model,1983,1983-12-01,,95323914.0,Journal of Political Economy,2016-06-24,730353680.0,,2.0,Henryk Kierzkowski,,14938.0,henryk kierzkowski,Henryk Kierzkowski,951315.0,50.0,45.0,2016-06-24,male,1.0
382,2011563394,international trade and human capital a simple general equilibrium model,1983,1983-12-01,,95323914.0,Journal of Political Economy,2016-06-24,2026769602.0,,1.0,Ronald Findlay,,14646.0,ronald findlay,Ronald Findlay,78577930.0,115.0,105.0,2016-06-24,male,1.0
386,2512018982,the traffic field samuel macclintock,1919,1919-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2678421604.0,,1.0,L. C. Sorrell,,21226.0,l c sorrell,L. C. Sorrell,,1.0,1.0,2017-06-30,None,0.0
387,2511970068,inflation and the theory of money r j ball,1966,1966-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2250430593.0,,1.0,Thomas Courchene,,15804.0,thomas j courchene,Thomas J. Courchene,204722609.0,91.0,89.0,2016-06-24,male,1.0
388,2064148870,the fixing of foreign exchange rates,1945,1945-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2313431307.0,,1.0,Frank M. Tamagna,,19260.0,frank m tamagna,Frank M. Tamagna,,6.0,6.0,2016-06-24,male,1.0
390,2508414941,principles of public utility rates james c bonbright,1962,1962-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2646718234.0,,1.0,Ralph K. Davidson,,21226.0,ralph k davidson,Ralph K. Davidson,,1.0,1.0,2017-06-30,male,1.0
394,1971173307,lessons from the bell curve,1995,1995-10-01,,95323914.0,Journal of Political Economy,2016-06-24,1877272218.0,,1.0,James J. Heckman,,11385.0,james j heckman,James J. Heckman,40347166.0,891.0,542.0,2016-06-24,male,1.0
396,2070440183,poverty and the rate of time preference evidence from panel data,1991,1991-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2629996683.0,,1.0,Emily C. Lawrance,,16398.0,emily c lawrance,Emily C. Lawrance,,1.0,1.0,2017-06-30,female,1.0
398,2001848728,courses in advertising,1921,1921-05-01,,95323914.0,Journal of Political Economy,2016-06-24,2690833738.0,,1.0,Daniel Starch,,21226.0,daniel starch,Daniel Starch,,1.0,1.0,2017-06-30,male,1.0
399,1974940523,temporary layoffs in the theory of unemployment,1976,1976-10-01,,95323914.0,Journal of Political Economy,2016-06-24,2084647615.0,,1.0,Martin Feldstein,,12145.0,martin feldstein,Martin Feldstein,136199984.0,1008.0,633.0,2016-06-24,male,1.0
400,2509034264,correlation and machine calculation h a wallace george w snedecor,1927,1927-04-01,,95323914.0,Journal of Political Economy,2016-09-16,2042712148.0,,1.0,Henry Schultz,,15030.0,henry schultz,Henry Schultz,,43.0,43.0,2016-06-24,male,1.0
401,2094267270,some advantages of the logarithmic scale in statistical diagrams,1917,1917-10-01,,95323914.0,Journal of Political Economy,2016-06-24,2473037956.0,,1.0,James A. Field,,18069.0,james a field,James A. Field,,6.0,6.0,2016-07-22,male,1.0
402,1998674363,competition and efficiency in the banking system comment,1967,1967-08-01,,95323914.0,Journal of Political Economy,2016-06-24,2032657339.0,,1.0,Donald D. Hester,,15892.0,donald d hester,Donald D. Hester,,40.0,35.0,2016-06-24,male,1.0
403,2510515790,the functions of the executive chester l barnard,1940,1940-08-01,,95323914.0,Journal of Political Economy,2016-09-16,2668048714.0,,1.0,Charles S. Ascher,,20119.0,charles s ascher,Charles S. Ascher,,3.0,3.0,2017-06-30,male,1.0
404,2518318692,a municipal program report of a committee of the national municipal league,1900,1900-09-01,,95323914.0,Journal of Political Economy,2016-09-16,2313015877.0,,1.0,John H. Gray,,19612.0,john h gray,John H. Gray,,5.0,5.0,2016-06-24,male,1.0
406,2067795935,the quantity theory and recent statistical studies,1921,1921-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2431432318.0,,1.0,G. R. Davies,,19778.0,g r davies,G. R. Davies,,1.0,1.0,2016-06-24,male,1.0
408,2507415695,dictionnaire du commerce de l industrie et de la banque yves guyot a raffalovich,1903,1903-12-01,,95323914.0,Journal of Political Economy,2016-09-16,2315353171.0,,1.0,George M. Fisk,,18587.0,george mygatt fisk,George Mygatt Fisk,,14.0,14.0,2016-06-24,male,1.0
409,1969462059,experience under intergovernmental commodity agreements 1902 45,1946,1946-06-01,,95323914.0,Journal of Political Economy,2016-06-24,2578340087.0,,1.0,Joseph S. Davis,,18586.0,joseph s davis,Joseph S. Davis,,3.0,3.0,2017-01-26,male,1.0
411,2011032915,regulation of natural gas pipeline companies an economic analysis,1963,1963-02-01,,95323914.0,Journal of Political Economy,2016-06-24,725482176.0,,1.0,Stanislaw H. Wellisz,,15172.0,stanislaw wellisz,Stanislaw Wellisz,78577930.0,37.0,33.0,2016-06-24,male,1.0
414,2048658889,optimum durability second hand markets and planned obsolescence,1972,1972-05-01,,95323914.0,Journal of Political Economy,2016-06-24,2147235358.0,,1.0,Peter L. Swan,,14970.0,peter l swan,Peter L. Swan,31746571.0,135.0,129.0,2016-06-24,male,1.0
415,2078788290,further data of anthropo sociology,1899,1899-03-01,,95323914.0,Journal of Political Economy,2016-06-24,2313023320.0,,1.0,Carlos C. Closson,,18087.0,carlos c closson,Carlos C. Closson,,21.0,21.0,2016-06-24,male,1.0
416,2035328471,time series changes in personal income inequality in the united states from 1939 with projections to 1985 comment,1972,1972-05-01,,95323914.0,Journal of Political Economy,2016-06-24,2583141290.0,,1.0,Mary Jean Bowman,,16606.0,mary jean bowman,Mary Jean Bowman,,18.0,18.0,2017-02-10,female,1.0
417,2509259046,kapital und kapitalismus bernhard harms,1933,1933-06-01,,95323914.0,Journal of Political Economy,2016-09-16,2317404655.0,,1.0,Leo Rogin,,19083.0,leo rogin,Leo Rogin,,7.0,7.0,2016-06-24,male,0.98
420,2514365640,stabilization of the petroleum industry leonard m logan jr,1932,1932-10-01,,95323914.0,Journal of Political Economy,2016-09-16,3037987036.0,,1.0,George Ward Stocking,,19617.0,george ward stocking,George Ward Stocking,,5.0,5.0,2020-07-02,male,1.0
421,1916132677,анализ полезности при выборе среди альтернатив предполагающих риск,1958,1958-01-01,,95323914.0,Journal of Political Economy,2016-06-24,2154844049.0,,2.0,Leonard J. Savage,,12528.0,leonard j savage,Leonard J. Savage,32971472.0,54.0,53.0,2016-06-24,male,1.0
421,1916132677,анализ полезности при выборе среди альтернатив предполагающих риск,1958,1958-01-01,,95323914.0,Journal of Political Economy,2016-06-24,2328689955.0,,1.0,Milton Friedman,,11742.0,milton friedman,Milton Friedman,165690674.0,494.0,394.0,2016-06-24,male,1.0
422,2062677059,a theory of conformity,1994,1994-10-01,,95323914.0,Journal of Political Economy,2016-06-24,1709076177.0,,1.0,B. Douglas Bernheim,,13120.0,b douglas bernheim,B. Douglas Bernheim,97018004.0,251.0,143.0,2016-06-24,None,0.0
424,1981424678,a re appraisal of cournot s theory of duopoly price,1934,1934-02-01,,95323914.0,Journal of Political Economy,2016-06-24,2690988297.0,,1.0,A. J. Nichol,,20150.0,a j nichol,A. J. Nichol,,1.0,1.0,2017-06-30,None,0.0
426,2063891670,the pure theory of government finance a suggested approach,1949,1949-12-01,,95323914.0,Journal of Political Economy,2016-06-24,3193025789.0,,1.0,James M. Buchanan,,12268.0,james m buchanan,James M. Buchanan,40120149.0,944.0,916.0,2021-08-16,male,1.0
